Channel              :,CH1,CH2
Frequency            :,159.7Hz,160.1Hz
Period               :,6.264ms,6.245ms
PK-PK                :,236.0mV,372.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,0.250000mV
Time interval        :,10.00000uS,10.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-72.000000,-148.000000
2,-72.000000,-148.000000
3,-76.000000,-148.000000
4,-68.000000,-152.000000
5,-76.000000,-148.000000
6,-80.000000,-144.000000
7,-64.000000,-148.000000
8,-72.000000,-148.000000
9,-80.000000,-152.000000
10,-76.000000,-148.000000
11,-76.000000,-152.000000
12,-84.000000,-144.000000
13,-68.000000,-144.000000
14,-72.000000,-144.000000
15,-84.000000,-144.000000
16,-72.000000,-140.000000
17,-80.000000,-144.000000
18,-80.000000,-148.000000
19,-84.000000,-140.000000
20,-84.000000,-140.000000
21,-84.000000,-136.000000
22,-84.000000,-136.000000
23,-84.000000,-136.000000
24,-92.000000,-136.000000
25,-88.000000,-132.000000
26,-92.000000,-136.000000
27,-92.000000,-136.000000
28,-80.000000,-136.000000
29,-72.000000,-132.000000
30,-76.000000,-132.000000
31,-84.000000,-128.000000
32,-88.000000,-132.000000
33,-84.000000,-132.000000
34,-92.000000,-128.000000
35,-100.000000,-128.000000
36,-84.000000,-128.000000
37,-84.000000,-124.000000
38,-96.000000,-120.000000
39,-84.000000,-124.000000
40,-80.000000,-124.000000
41,-80.000000,-124.000000
42,-88.000000,-120.000000
43,-88.000000,-120.000000
44,-92.000000,-116.000000
45,-80.000000,-116.000000
46,-88.000000,-120.000000
47,-92.000000,-116.000000
48,-88.000000,-112.000000
49,-88.000000,-112.000000
50,-100.000000,-112.000000
51,-84.000000,-112.000000
52,-96.000000,-108.000000
53,-92.000000,-108.000000
54,-92.000000,-108.000000
55,-88.000000,-104.000000
56,-92.000000,-108.000000
57,-104.000000,-104.000000
58,-92.000000,-100.000000
59,-92.000000,-104.000000
60,-88.000000,-100.000000
61,-100.000000,-100.000000
62,-92.000000,-96.000000
63,-92.000000,-96.000000
64,-92.000000,-96.000000
65,-88.000000,-92.000000
66,-84.000000,-92.000000
67,-96.000000,-84.000000
68,-92.000000,-92.000000
69,-88.000000,-88.000000
70,-100.000000,-88.000000
71,-108.000000,-88.000000
72,-96.000000,-84.000000
73,-84.000000,-84.000000
74,-96.000000,-64.000000
75,-92.000000,-84.000000
76,-104.000000,-80.000000
77,-84.000000,-80.000000
78,-88.000000,-76.000000
79,-88.000000,-76.000000
80,-92.000000,-76.000000
81,-88.000000,-72.000000
82,-88.000000,-72.000000
83,-92.000000,-68.000000
84,-100.000000,-68.000000
85,-100.000000,-64.000000
86,-80.000000,-68.000000
87,-80.000000,-64.000000
88,-100.000000,-60.000000
89,-92.000000,-60.000000
90,-88.000000,-60.000000
91,-92.000000,-60.000000
92,-92.000000,-56.000000
93,-92.000000,-52.000000
94,-84.000000,-52.000000
95,-72.000000,-52.000000
96,-92.000000,-48.000000
97,-88.000000,-48.000000
98,-84.000000,-48.000000
99,-80.000000,-48.000000
100,-80.000000,-44.000000
101,-80.000000,-40.000000
102,-92.000000,-40.000000
103,-76.000000,-36.000000
104,-84.000000,-36.000000
105,-92.000000,-36.000000
106,-92.000000,-36.000000
107,-84.000000,-28.000000
108,-88.000000,-32.000000
109,-84.000000,-28.000000
110,-88.000000,-20.000000
111,-92.000000,-28.000000
112,-84.000000,-24.000000
113,-80.000000,-24.000000
114,-80.000000,-20.000000
115,-84.000000,-20.000000
116,-76.000000,-16.000000
117,-84.000000,-20.000000
118,-80.000000,-16.000000
119,-80.000000,-12.000000
120,-80.000000,-16.000000
121,-84.000000,-8.000000
122,-84.000000,-8.000000
123,-80.000000,-4.000000
124,-80.000000,-8.000000
125,-72.000000,-4.000000
126,-84.000000,-4.000000
127,-76.000000,0.000000
128,-88.000000,4.000000
129,-84.000000,0.000000
130,-80.000000,4.000000
131,-80.000000,4.000000
132,-80.000000,4.000000
133,-72.000000,8.000000
134,-84.000000,8.000000
135,-84.000000,12.000000
136,-68.000000,12.000000
137,-68.000000,16.000000
138,-72.000000,16.000000
139,-72.000000,16.000000
140,-84.000000,16.000000
141,-76.000000,20.000000
142,-68.000000,16.000000
143,-76.000000,24.000000
144,-80.000000,24.000000
145,-72.000000,28.000000
146,-68.000000,28.000000
147,-64.000000,32.000000
148,-68.000000,32.000000
149,-76.000000,32.000000
150,-68.000000,36.000000
151,-56.000000,36.000000
152,-56.000000,36.000000
153,-72.000000,40.000000
154,-76.000000,40.000000
155,-72.000000,44.000000
