Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,1.600V,270.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.125000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,340.000000,86.000000
2,340.000000,86.000000
3,340.000000,86.000000
4,340.000000,86.000000
5,340.000000,86.000000
6,320.000000,88.000000
7,340.000000,86.000000
8,340.000000,90.000000
9,340.000000,88.000000
10,320.000000,82.000000
11,320.000000,90.000000
12,340.000000,94.000000
13,360.000000,90.000000
14,340.000000,88.000000
15,360.000000,90.000000
16,340.000000,90.000000
17,360.000000,92.000000
18,360.000000,92.000000
19,360.000000,90.000000
20,360.000000,92.000000
21,380.000000,92.000000
22,380.000000,94.000000
23,360.000000,92.000000
24,380.000000,94.000000
25,380.000000,94.000000
26,380.000000,94.000000
27,400.000000,94.000000
28,400.000000,94.000000
29,400.000000,92.000000
30,440.000000,96.000000
31,400.000000,96.000000
32,440.000000,98.000000
33,420.000000,94.000000
34,440.000000,96.000000
35,460.000000,100.000000
36,480.000000,96.000000
37,460.000000,98.000000
38,480.000000,98.000000
39,480.000000,98.000000
40,500.000000,98.000000
41,500.000000,98.000000
42,480.000000,96.000000
43,520.000000,98.000000
44,500.000000,96.000000
45,520.000000,98.000000
46,520.000000,100.000000
47,520.000000,100.000000
48,520.000000,98.000000
49,500.000000,98.000000
50,500.000000,100.000000
51,520.000000,100.000000
52,540.000000,76.000000
53,520.000000,98.000000
54,520.000000,98.000000
55,520.000000,100.000000
56,520.000000,100.000000
57,520.000000,100.000000
58,520.000000,98.000000
59,520.000000,100.000000
60,540.000000,102.000000
61,520.000000,100.000000
62,540.000000,106.000000
63,540.000000,102.000000
64,520.000000,100.000000
65,540.000000,100.000000
66,520.000000,100.000000
67,520.000000,100.000000
68,540.000000,100.000000
69,520.000000,102.000000
70,520.000000,102.000000
71,500.000000,100.000000
72,520.000000,100.000000
73,540.000000,100.000000
74,540.000000,100.000000
75,540.000000,98.000000
76,540.000000,102.000000
77,540.000000,98.000000
78,540.000000,100.000000
79,560.000000,104.000000
80,560.000000,100.000000
81,560.000000,100.000000
82,580.000000,100.000000
83,560.000000,102.000000
84,600.000000,100.000000
85,600.000000,98.000000
86,580.000000,100.000000
87,600.000000,98.000000
88,640.000000,100.000000
89,620.000000,100.000000
90,640.000000,100.000000
91,620.000000,100.000000
92,620.000000,98.000000
93,620.000000,98.000000
94,640.000000,98.000000
95,640.000000,98.000000
96,640.000000,98.000000
97,620.000000,98.000000
98,600.000000,96.000000
99,600.000000,100.000000
100,600.000000,98.000000
101,620.000000,98.000000
102,600.000000,98.000000
103,580.000000,98.000000
104,600.000000,96.000000
105,600.000000,98.000000
106,580.000000,96.000000
107,600.000000,98.000000
108,560.000000,96.000000
109,580.000000,96.000000
110,580.000000,96.000000
111,580.000000,96.000000
112,560.000000,96.000000
113,560.000000,96.000000
114,580.000000,94.000000
115,580.000000,94.000000
116,580.000000,94.000000
117,580.000000,94.000000
118,560.000000,92.000000
119,580.000000,86.000000
120,560.000000,94.000000
121,560.000000,94.000000
122,540.000000,94.000000
123,560.000000,92.000000
124,560.000000,92.000000
125,540.000000,90.000000
126,560.000000,90.000000
127,560.000000,92.000000
128,560.000000,92.000000
129,540.000000,92.000000
130,580.000000,90.000000
131,580.000000,88.000000
132,580.000000,90.000000
133,560.000000,88.000000
134,580.000000,88.000000
135,580.000000,88.000000
136,560.000000,86.000000
137,600.000000,86.000000
138,580.000000,86.000000
139,600.000000,86.000000
140,580.000000,86.000000
141,600.000000,86.000000
142,580.000000,94.000000
143,600.000000,86.000000
144,580.000000,80.000000
145,580.000000,84.000000
146,600.000000,80.000000
147,620.000000,84.000000
148,580.000000,80.000000
149,600.000000,84.000000
150,580.000000,82.000000
151,580.000000,82.000000
152,580.000000,82.000000
153,540.000000,80.000000
154,580.000000,78.000000
155,560.000000,78.000000
156,560.000000,80.000000
157,580.000000,78.000000
158,560.000000,78.000000
159,560.000000,78.000000
160,560.000000,76.000000
161,540.000000,78.000000
162,560.000000,76.000000
163,540.000000,76.000000
164,520.000000,76.000000
165,520.000000,76.000000
166,520.000000,74.000000
167,520.000000,78.000000
168,500.000000,74.000000
169,520.000000,72.000000
170,500.000000,72.000000
171,500.000000,72.000000
172,500.000000,70.000000
173,480.000000,72.000000
174,460.000000,70.000000
175,480.000000,68.000000
176,500.000000,68.000000
177,480.000000,68.000000
178,480.000000,66.000000
179,500.000000,68.000000
180,500.000000,66.000000
181,480.000000,66.000000
182,500.000000,64.000000
183,500.000000,64.000000
184,500.000000,64.000000
185,500.000000,62.000000
186,520.000000,60.000000
187,520.000000,62.000000
188,500.000000,64.000000
189,540.000000,62.000000
190,520.000000,56.000000
191,520.000000,58.000000
192,520.000000,66.000000
193,500.000000,58.000000
194,500.000000,58.000000
195,480.000000,58.000000
196,480.000000,56.000000
197,480.000000,54.000000
198,460.000000,54.000000
199,460.000000,54.000000
200,500.000000,52.000000
201,460.000000,52.000000
202,440.000000,52.000000
203,440.000000,50.000000
204,460.000000,50.000000
205,420.000000,50.000000
206,420.000000,48.000000
207,420.000000,48.000000
208,420.000000,48.000000
209,400.000000,22.000000
210,400.000000,48.000000
211,380.000000,46.000000
212,360.000000,46.000000
213,380.000000,48.000000
214,360.000000,42.000000
215,360.000000,42.000000
216,340.000000,42.000000
217,340.000000,42.000000
218,320.000000,42.000000
219,320.000000,40.000000
220,320.000000,38.000000
221,300.000000,38.000000
222,320.000000,38.000000
223,300.000000,38.000000
224,280.000000,36.000000
225,300.000000,34.000000
226,300.000000,34.000000
227,300.000000,36.000000
228,280.000000,32.000000
229,300.000000,32.000000
230,260.000000,32.000000
231,280.000000,30.000000
232,280.000000,22.000000
233,280.000000,30.000000
234,300.000000,36.000000
235,280.000000,28.000000
236,280.000000,28.000000
237,260.000000,26.000000
238,280.000000,28.000000
239,260.000000,26.000000
240,260.000000,24.000000
241,280.000000,22.000000
242,260.000000,20.000000
243,280.000000,22.000000
244,280.000000,20.000000
245,280.000000,20.000000
246,280.000000,18.000000
247,260.000000,16.000000
248,220.000000,18.000000
249,240.000000,16.000000
250,240.000000,16.000000
251,220.000000,16.000000
252,200.000000,12.000000
253,180.000000,12.000000
254,180.000000,12.000000
255,180.000000,6.000000
256,180.000000,10.000000
257,160.000000,10.000000
258,180.000000,8.000000
259,160.000000,4.000000
260,140.000000,8.000000
261,140.000000,6.000000
262,160.000000,6.000000
263,160.000000,4.000000
264,140.000000,4.000000
265,140.000000,2.000000
266,100.000000,2.000000
267,100.000000,0.000000
268,80.000000,-2.000000
269,60.000000,0.000000
270,80.000000,-4.000000
271,40.000000,-2.000000
272,60.000000,-4.000000
273,40.000000,-6.000000
274,40.000000,-6.000000
275,20.000000,-8.000000
276,20.000000,14.000000
277,0.000000,-10.000000
278,20.000000,-8.000000
279,0.000000,-10.000000
280,20.000000,-12.000000
281,40.000000,-14.000000
282,20.000000,-16.000000
283,20.000000,-14.000000
284,20.000000,-12.000000
285,20.000000,-14.000000
286,0.000000,-18.000000
287,20.000000,-16.000000
288,0.000000,-18.000000
289,0.000000,-18.000000
290,20.000000,-20.000000
291,20.000000,-20.000000
292,20.000000,-20.000000
293,20.000000,-22.000000
294,20.000000,-22.000000
295,0.000000,-24.000000
296,-20.000000,-26.000000
297,-40.000000,-26.000000
298,-40.000000,-26.000000
299,-40.000000,-18.000000
300,-60.000000,-28.000000
301,-60.000000,-26.000000
302,-60.000000,-30.000000
303,-100.000000,-30.000000
304,-80.000000,-34.000000
305,-80.000000,-34.000000
306,-100.000000,-34.000000
307,-100.000000,-34.000000
308,-120.000000,-36.000000
309,-140.000000,-36.000000
310,-160.000000,-38.000000
311,-140.000000,-40.000000
312,-160.000000,-40.000000
313,-160.000000,-38.000000
314,-160.000000,-42.000000
315,-200.000000,-40.000000
316,-200.000000,-44.000000
317,-240.000000,-44.000000
318,-220.000000,-46.000000
319,-240.000000,-46.000000
320,-240.000000,-46.000000
321,-260.000000,-48.000000
322,-260.000000,-44.000000
323,-280.000000,-48.000000
324,-300.000000,-38.000000
325,-280.000000,-50.000000
326,-280.000000,-58.000000
327,-300.000000,-52.000000
328,-320.000000,-54.000000
329,-320.000000,-54.000000
330,-320.000000,-56.000000
331,-320.000000,-58.000000
332,-320.000000,-58.000000
333,-340.000000,-58.000000
334,-320.000000,-60.000000
335,-340.000000,-58.000000
336,-340.000000,-60.000000
337,-320.000000,-60.000000
338,-320.000000,-62.000000
339,-300.000000,-62.000000
340,-320.000000,-62.000000
341,-340.000000,-66.000000
342,-320.000000,-66.000000
343,-320.000000,-60.000000
344,-320.000000,-68.000000
345,-360.000000,-68.000000
346,-360.000000,-68.000000
347,-380.000000,-76.000000
348,-380.000000,-72.000000
349,-360.000000,-64.000000
350,-360.000000,-72.000000
351,-360.000000,-72.000000
352,-380.000000,-72.000000
353,-400.000000,-72.000000
354,-400.000000,-76.000000
355,-400.000000,-76.000000
356,-420.000000,-76.000000
357,-420.000000,-78.000000
358,-440.000000,-78.000000
359,-440.000000,-78.000000
360,-440.000000,-80.000000
361,-460.000000,-80.000000
362,-460.000000,-82.000000
363,-480.000000,-82.000000
364,-460.000000,-82.000000
