Channel              :,CH1,CH2
Frequency            :,190.5Hz,190.2Hz
Period               :,5.250ms,5.257ms
PK-PK                :,164.0mV,324.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.125000mV,0.250000mV
Time interval        :,10.00000uS,10.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-96.000000,-36.000000
2,-96.000000,-36.000000
3,-100.000000,-32.000000
4,-106.000000,-32.000000
5,-106.000000,-32.000000
6,-100.000000,-28.000000
7,-96.000000,-28.000000
8,-98.000000,-32.000000
9,-104.000000,-24.000000
10,-100.000000,-24.000000
11,-98.000000,-24.000000
12,-106.000000,-20.000000
13,-98.000000,-16.000000
14,-96.000000,-20.000000
15,-98.000000,-16.000000
16,-102.000000,-12.000000
17,-106.000000,-12.000000
18,-98.000000,-8.000000
19,-98.000000,-8.000000
20,-102.000000,-4.000000
21,-104.000000,-8.000000
22,-92.000000,-8.000000
23,-102.000000,0.000000
24,-102.000000,4.000000
25,-94.000000,0.000000
26,-100.000000,4.000000
27,-102.000000,4.000000
28,-96.000000,8.000000
29,-94.000000,8.000000
30,-94.000000,12.000000
31,-94.000000,12.000000
32,-102.000000,12.000000
33,-100.000000,16.000000
34,-96.000000,16.000000
35,-98.000000,16.000000
36,-92.000000,12.000000
37,-92.000000,20.000000
38,-104.000000,24.000000
39,-96.000000,24.000000
40,-98.000000,24.000000
41,-90.000000,28.000000
42,-86.000000,32.000000
43,-82.000000,32.000000
44,-98.000000,32.000000
45,-94.000000,36.000000
46,-90.000000,32.000000
47,-96.000000,40.000000
48,-80.000000,32.000000
49,-80.000000,40.000000
50,-88.000000,44.000000
51,-86.000000,48.000000
52,-86.000000,48.000000
53,-90.000000,48.000000
54,-78.000000,52.000000
55,-80.000000,52.000000
56,-76.000000,52.000000
57,-80.000000,56.000000
58,-88.000000,56.000000
59,-76.000000,56.000000
60,-72.000000,60.000000
61,-72.000000,60.000000
62,-70.000000,64.000000
63,-76.000000,64.000000
64,-82.000000,64.000000
65,-68.000000,68.000000
66,-66.000000,68.000000
67,-80.000000,72.000000
68,-70.000000,72.000000
69,-64.000000,80.000000
70,-74.000000,76.000000
71,-64.000000,76.000000
72,-64.000000,76.000000
73,-66.000000,80.000000
74,-66.000000,80.000000
75,-68.000000,84.000000
76,-64.000000,84.000000
77,-70.000000,84.000000
78,-68.000000,84.000000
79,-68.000000,88.000000
80,-60.000000,92.000000
81,-72.000000,88.000000
82,-60.000000,88.000000
83,-70.000000,96.000000
84,-64.000000,92.000000
85,-64.000000,96.000000
86,-62.000000,92.000000
87,-52.000000,96.000000
88,-60.000000,96.000000
89,-68.000000,100.000000
90,-68.000000,104.000000
91,-58.000000,104.000000
92,-64.000000,104.000000
93,-58.000000,104.000000
94,-56.000000,104.000000
95,-44.000000,108.000000
96,-58.000000,108.000000
97,-44.000000,120.000000
98,-46.000000,112.000000
99,-56.000000,108.000000
100,-50.000000,112.000000
101,-54.000000,112.000000
102,-50.000000,116.000000
103,-48.000000,112.000000
104,-62.000000,144.000000
105,-56.000000,116.000000
106,-52.000000,116.000000
107,-46.000000,116.000000
108,-42.000000,120.000000
109,-46.000000,120.000000
110,-42.000000,120.000000
111,-46.000000,120.000000
112,-54.000000,124.000000
113,-42.000000,124.000000
114,-34.000000,124.000000
115,-44.000000,124.000000
116,-44.000000,124.000000
117,-46.000000,124.000000
118,-40.000000,128.000000
119,-36.000000,128.000000
120,-38.000000,128.000000
121,-34.000000,128.000000
122,-38.000000,132.000000
123,-36.000000,136.000000
124,-40.000000,132.000000
125,-34.000000,132.000000
126,-28.000000,132.000000
127,-26.000000,136.000000
128,-40.000000,132.000000
129,-24.000000,136.000000
130,-44.000000,132.000000
131,-18.000000,136.000000
132,-24.000000,136.000000
133,-30.000000,136.000000
134,-28.000000,136.000000
135,-24.000000,140.000000
136,-26.000000,136.000000
137,-18.000000,148.000000
138,-16.000000,136.000000
139,-38.000000,136.000000
140,-24.000000,140.000000
141,-28.000000,136.000000
142,-20.000000,140.000000
143,-12.000000,140.000000
144,-18.000000,144.000000
145,-28.000000,140.000000
146,-20.000000,140.000000
147,-14.000000,140.000000
148,-24.000000,140.000000
149,-8.000000,136.000000
150,-8.000000,140.000000
151,-22.000000,144.000000
152,-18.000000,140.000000
153,-24.000000,140.000000
154,-8.000000,140.000000
155,-8.000000,144.000000
156,-6.000000,144.000000
157,-26.000000,140.000000
158,-16.000000,144.000000
159,-12.000000,144.000000
160,-16.000000,140.000000
161,-6.000000,140.000000
162,-2.000000,140.000000
163,-10.000000,136.000000
164,-22.000000,140.000000
165,-20.000000,156.000000
166,-8.000000,140.000000
167,0.000000,140.000000
