Channel              :,CH1,CH2
Frequency            :,35.06Hz,34.97Hz
Period               :,28.52ms,28.60ms
PK-PK                :,1.900V,448.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.250000mV
Time interval        :,40.00000uS,40.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-900.000000,-196.000000
2,-900.000000,-196.000000
3,-940.000000,-196.000000
4,-920.000000,-192.000000
5,-900.000000,-196.000000
6,-940.000000,-192.000000
7,-920.000000,-192.000000
8,-920.000000,-192.000000
9,-920.000000,-192.000000
10,-920.000000,-192.000000
11,-920.000000,-188.000000
12,-940.000000,-188.000000
13,-920.000000,-188.000000
14,-940.000000,-192.000000
15,-940.000000,-184.000000
16,-940.000000,-184.000000
17,-940.000000,-188.000000
18,-920.000000,-180.000000
19,-940.000000,-188.000000
20,-920.000000,-184.000000
21,-960.000000,-184.000000
22,-940.000000,-184.000000
23,-920.000000,-184.000000
24,-940.000000,-184.000000
25,-940.000000,-180.000000
26,-940.000000,-180.000000
27,-920.000000,-176.000000
28,-940.000000,-180.000000
29,-940.000000,-180.000000
30,-900.000000,-176.000000
31,-940.000000,-180.000000
32,-920.000000,-176.000000
33,-920.000000,-172.000000
34,-940.000000,-172.000000
35,-920.000000,-168.000000
36,-920.000000,-168.000000
37,-940.000000,-168.000000
38,-920.000000,-168.000000
39,-920.000000,-168.000000
40,-920.000000,-168.000000
41,-920.000000,-168.000000
42,-920.000000,-164.000000
43,-920.000000,-164.000000
44,-920.000000,-164.000000
45,-920.000000,-160.000000
46,-900.000000,-160.000000
47,-940.000000,-160.000000
48,-920.000000,-160.000000
49,-920.000000,-156.000000
50,-940.000000,-156.000000
51,-920.000000,-156.000000
52,-920.000000,-156.000000
53,-900.000000,-152.000000
54,-920.000000,-148.000000
55,-920.000000,-148.000000
56,-940.000000,-148.000000
57,-920.000000,-148.000000
58,-900.000000,-148.000000
59,-900.000000,-124.000000
60,-900.000000,-144.000000
61,-900.000000,-140.000000
62,-900.000000,-140.000000
63,-900.000000,-136.000000
64,-880.000000,-136.000000
65,-860.000000,-132.000000
66,-880.000000,-132.000000
67,-880.000000,-132.000000
68,-880.000000,-128.000000
69,-860.000000,-124.000000
70,-840.000000,-128.000000
71,-860.000000,-124.000000
72,-840.000000,-120.000000
73,-840.000000,-120.000000
74,-860.000000,-120.000000
75,-840.000000,-120.000000
76,-840.000000,-120.000000
77,-840.000000,-116.000000
78,-820.000000,-112.000000
79,-840.000000,-116.000000
80,-820.000000,-112.000000
81,-820.000000,-108.000000
82,-820.000000,-108.000000
83,-800.000000,-108.000000
84,-780.000000,-104.000000
85,-760.000000,-104.000000
86,-740.000000,-84.000000
87,-740.000000,-100.000000
88,-760.000000,-96.000000
89,-760.000000,-92.000000
90,-760.000000,-92.000000
91,-720.000000,-92.000000
92,-720.000000,-88.000000
93,-700.000000,-88.000000
94,-720.000000,-88.000000
95,-720.000000,-84.000000
96,-700.000000,-84.000000
97,-720.000000,-80.000000
98,-700.000000,-80.000000
99,-700.000000,-76.000000
100,-700.000000,-76.000000
101,-680.000000,-76.000000
102,-700.000000,-72.000000
103,-680.000000,-68.000000
104,-660.000000,-68.000000
105,-660.000000,-64.000000
106,-660.000000,-60.000000
107,-660.000000,-64.000000
108,-680.000000,-60.000000
109,-640.000000,-56.000000
110,-660.000000,-52.000000
111,-660.000000,-56.000000
112,-640.000000,-56.000000
113,-660.000000,-48.000000
114,-640.000000,-48.000000
115,-640.000000,-48.000000
116,-620.000000,-44.000000
117,-620.000000,-44.000000
118,-620.000000,-40.000000
119,-620.000000,-40.000000
120,-620.000000,-36.000000
121,-600.000000,-36.000000
122,-580.000000,-32.000000
123,-560.000000,-36.000000
124,-560.000000,-28.000000
125,-560.000000,-28.000000
126,-560.000000,-24.000000
127,-520.000000,-24.000000
128,-560.000000,-20.000000
129,-520.000000,-20.000000
130,-500.000000,-24.000000
131,-540.000000,-16.000000
132,-480.000000,-12.000000
133,-500.000000,-12.000000
134,-500.000000,-16.000000
135,-480.000000,-8.000000
136,-480.000000,-8.000000
137,-460.000000,-4.000000
138,-460.000000,-4.000000
139,-460.000000,-4.000000
140,-440.000000,0.000000
141,-440.000000,4.000000
142,-440.000000,4.000000
143,-420.000000,8.000000
144,-420.000000,8.000000
145,-400.000000,8.000000
146,-440.000000,12.000000
147,-400.000000,12.000000
148,-380.000000,16.000000
149,-400.000000,16.000000
150,-340.000000,16.000000
151,-340.000000,24.000000
152,-360.000000,24.000000
153,-300.000000,24.000000
154,-320.000000,28.000000
155,-320.000000,28.000000
156,-300.000000,32.000000
157,-300.000000,36.000000
158,-280.000000,36.000000
159,-300.000000,36.000000
160,-280.000000,32.000000
161,-280.000000,44.000000
162,-260.000000,44.000000
163,-240.000000,48.000000
164,-260.000000,48.000000
165,-220.000000,48.000000
166,-240.000000,52.000000
167,-220.000000,52.000000
168,-200.000000,56.000000
169,-200.000000,56.000000
170,-180.000000,60.000000
171,-180.000000,60.000000
172,-180.000000,64.000000
173,-160.000000,64.000000
174,-160.000000,68.000000
175,-120.000000,68.000000
176,-120.000000,72.000000
177,-140.000000,72.000000
178,-100.000000,72.000000
179,-120.000000,76.000000
180,-80.000000,80.000000
181,-100.000000,80.000000
182,-80.000000,80.000000
183,-60.000000,84.000000
184,-60.000000,80.000000
185,-40.000000,88.000000
186,-40.000000,88.000000
187,-40.000000,88.000000
188,-40.000000,88.000000
189,-20.000000,92.000000
190,0.000000,96.000000
191,0.000000,96.000000
192,0.000000,96.000000
193,20.000000,100.000000
194,20.000000,100.000000
195,40.000000,104.000000
196,40.000000,104.000000
197,60.000000,108.000000
198,80.000000,108.000000
199,60.000000,112.000000
200,100.000000,112.000000
201,120.000000,112.000000
202,100.000000,116.000000
203,120.000000,116.000000
204,140.000000,120.000000
205,140.000000,120.000000
206,160.000000,124.000000
207,180.000000,124.000000
208,180.000000,124.000000
209,200.000000,124.000000
210,180.000000,128.000000
211,200.000000,128.000000
212,200.000000,128.000000
213,220.000000,128.000000
214,260.000000,132.000000
215,260.000000,136.000000
216,260.000000,136.000000
217,260.000000,136.000000
218,260.000000,136.000000
219,280.000000,140.000000
220,280.000000,140.000000
221,320.000000,156.000000
222,320.000000,144.000000
223,320.000000,144.000000
224,340.000000,144.000000
225,340.000000,148.000000
226,360.000000,148.000000
227,360.000000,148.000000
228,360.000000,156.000000
229,380.000000,152.000000
230,400.000000,156.000000
231,400.000000,152.000000
232,420.000000,156.000000
233,400.000000,160.000000
234,420.000000,156.000000
235,420.000000,156.000000
236,440.000000,160.000000
237,440.000000,160.000000
238,460.000000,164.000000
239,460.000000,164.000000
240,460.000000,164.000000
241,460.000000,168.000000
242,480.000000,164.000000
243,460.000000,172.000000
244,480.000000,168.000000
245,480.000000,168.000000
246,500.000000,168.000000
247,480.000000,172.000000
248,500.000000,172.000000
249,520.000000,172.000000
250,540.000000,172.000000
251,520.000000,176.000000
252,520.000000,176.000000
253,540.000000,176.000000
254,560.000000,176.000000
255,560.000000,188.000000
256,560.000000,180.000000
257,560.000000,180.000000
258,580.000000,188.000000
259,560.000000,184.000000
260,580.000000,180.000000
261,580.000000,184.000000
262,620.000000,184.000000
263,600.000000,184.000000
264,600.000000,184.000000
265,580.000000,188.000000
266,640.000000,184.000000
267,640.000000,184.000000
268,640.000000,184.000000
269,640.000000,188.000000
270,640.000000,188.000000
271,620.000000,188.000000
272,660.000000,192.000000
273,640.000000,192.000000
274,660.000000,192.000000
275,680.000000,196.000000
276,680.000000,188.000000
277,680.000000,192.000000
278,660.000000,196.000000
279,680.000000,192.000000
280,700.000000,192.000000
281,680.000000,192.000000
282,680.000000,196.000000
283,680.000000,192.000000
284,700.000000,192.000000
285,700.000000,192.000000
286,700.000000,192.000000
287,720.000000,196.000000
288,700.000000,196.000000
289,720.000000,192.000000
290,720.000000,196.000000
291,700.000000,196.000000
292,760.000000,188.000000
293,720.000000,196.000000
294,720.000000,192.000000
295,740.000000,196.000000
296,720.000000,196.000000
297,740.000000,192.000000
298,740.000000,192.000000
299,740.000000,200.000000
300,740.000000,196.000000
301,740.000000,192.000000
302,760.000000,192.000000
303,740.000000,192.000000
304,740.000000,192.000000
305,740.000000,192.000000
306,740.000000,192.000000
307,740.000000,188.000000
308,760.000000,188.000000
309,760.000000,192.000000
310,780.000000,188.000000
311,760.000000,192.000000
312,760.000000,192.000000
313,740.000000,192.000000
314,740.000000,188.000000
315,780.000000,188.000000
316,760.000000,188.000000
317,760.000000,184.000000
318,780.000000,188.000000
319,780.000000,184.000000
320,780.000000,188.000000
321,780.000000,184.000000
322,760.000000,184.000000
323,760.000000,184.000000
324,760.000000,184.000000
325,760.000000,184.000000
326,780.000000,196.000000
327,780.000000,180.000000
328,760.000000,180.000000
329,760.000000,176.000000
330,760.000000,180.000000
331,780.000000,180.000000
332,780.000000,180.000000
333,780.000000,180.000000
334,800.000000,180.000000
335,780.000000,176.000000
336,760.000000,176.000000
337,760.000000,176.000000
338,740.000000,172.000000
339,760.000000,172.000000
340,760.000000,176.000000
341,780.000000,172.000000
342,760.000000,172.000000
343,780.000000,168.000000
344,760.000000,172.000000
345,760.000000,172.000000
346,740.000000,164.000000
347,760.000000,168.000000
348,760.000000,168.000000
349,760.000000,168.000000
350,760.000000,164.000000
351,760.000000,164.000000
352,720.000000,160.000000
353,740.000000,160.000000
354,740.000000,160.000000
355,740.000000,160.000000
356,740.000000,156.000000
357,740.000000,160.000000
358,740.000000,160.000000
359,740.000000,156.000000
360,720.000000,156.000000
361,740.000000,156.000000
362,740.000000,152.000000
363,720.000000,152.000000
364,740.000000,152.000000
365,720.000000,152.000000
366,720.000000,148.000000
367,720.000000,148.000000
368,740.000000,148.000000
369,700.000000,144.000000
370,720.000000,148.000000
371,720.000000,148.000000
372,720.000000,148.000000
373,720.000000,148.000000
374,700.000000,140.000000
375,680.000000,140.000000
376,680.000000,140.000000
377,700.000000,140.000000
378,700.000000,140.000000
379,700.000000,136.000000
380,680.000000,136.000000
381,680.000000,136.000000
382,680.000000,136.000000
383,660.000000,132.000000
384,680.000000,132.000000
385,660.000000,132.000000
386,660.000000,128.000000
387,680.000000,128.000000
388,660.000000,128.000000
