Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,736.0mV,96.00mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,0.050000mV
Time interval        :,2000.00000uS,2000.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-48.000000,20.000000
2,-48.000000,20.000000
3,-48.000000,20.000000
4,-56.000000,20.000000
5,-32.000000,19.200001
6,-16.000000,17.600000
7,-32.000000,20.799999
8,-40.000000,20.799999
9,-32.000000,20.799999
10,0.000000,20.799999
11,0.000000,20.799999
12,-8.000000,20.799999
13,-24.000000,17.600000
14,-16.000000,20.799999
15,-8.000000,21.600000
16,16.000000,16.000000
17,16.000000,21.600000
18,-8.000000,20.000000
19,8.000000,20.000000
20,16.000000,20.799999
21,24.000000,20.799999
22,24.000000,20.799999
23,16.000000,21.600000
24,24.000000,21.600000
25,32.000000,22.400000
26,56.000000,22.400000
27,48.000000,20.000000
28,32.000000,20.799999
29,56.000000,20.799999
30,64.000000,21.600000
31,64.000000,20.799999
32,56.000000,21.600000
33,56.000000,24.000000
34,56.000000,21.600000
35,80.000000,20.799999
36,72.000000,19.200001
37,88.000000,21.600000
38,72.000000,22.400000
39,80.000000,20.799999
40,104.000000,22.400000
41,104.000000,21.600000
42,96.000000,21.600000
43,88.000000,24.000000
44,112.000000,20.000000
45,96.000000,20.799999
46,112.000000,20.799999
47,136.000000,19.200001
48,96.000000,20.000000
49,104.000000,20.000000
50,128.000000,20.799999
51,128.000000,21.600000
52,136.000000,20.000000
53,120.000000,20.799999
54,136.000000,20.799999
55,136.000000,20.799999
56,144.000000,20.000000
57,144.000000,20.799999
58,152.000000,21.600000
59,136.000000,20.000000
60,152.000000,8.800000
61,160.000000,19.200001
62,152.000000,20.000000
63,144.000000,20.799999
64,160.000000,19.200001
65,176.000000,20.000000
66,184.000000,20.000000
67,168.000000,16.000000
68,168.000000,20.000000
69,168.000000,19.200001
70,192.000000,20.000000
71,192.000000,19.200001
72,176.000000,19.200001
73,176.000000,19.200001
74,192.000000,13.600000
75,192.000000,18.400000
76,200.000000,19.200001
77,192.000000,48.000000
78,192.000000,17.600000
79,200.000000,17.600000
80,208.000000,18.400000
81,208.000000,19.200001
82,208.000000,18.400000
83,200.000000,17.600000
84,208.000000,13.600000
85,216.000000,18.400000
86,224.000000,17.600000
87,208.000000,17.600000
88,216.000000,17.600000
89,224.000000,18.400000
90,240.000000,17.600000
91,240.000000,17.600000
92,224.000000,17.600000
93,216.000000,16.799999
94,216.000000,28.799999
95,232.000000,16.000000
96,240.000000,16.000000
97,240.000000,16.000000
98,240.000000,16.799999
99,232.000000,15.200000
100,256.000000,16.000000
101,256.000000,16.799999
102,248.000000,16.000000
103,248.000000,16.000000
104,248.000000,16.000000
105,256.000000,16.799999
106,256.000000,16.799999
107,264.000000,16.000000
108,248.000000,18.400000
109,248.000000,15.200000
110,280.000000,15.200000
111,272.000000,15.200000
112,264.000000,14.400000
113,264.000000,15.200000
114,264.000000,14.400000
115,272.000000,16.799999
116,280.000000,12.800000
117,280.000000,13.600000
118,264.000000,15.200000
119,272.000000,13.600000
120,288.000000,13.600000
121,288.000000,12.000000
122,280.000000,14.400000
123,272.000000,12.800000
124,280.000000,13.600000
125,296.000000,8.000000
126,288.000000,13.600000
127,288.000000,12.800000
128,280.000000,13.600000
129,288.000000,11.200000
130,304.000000,12.000000
131,296.000000,12.800000
132,296.000000,16.000000
133,288.000000,11.200000
134,288.000000,11.200000
135,296.000000,36.000000
136,296.000000,11.200000
137,296.000000,10.400000
138,296.000000,11.200000
139,288.000000,9.600000
140,304.000000,10.400000
141,312.000000,9.600000
142,296.000000,11.200000
143,296.000000,8.800000
144,288.000000,9.600000
145,304.000000,8.000000
146,304.000000,8.800000
147,304.000000,9.600000
148,304.000000,8.000000
149,296.000000,2.400000
150,312.000000,9.600000
151,312.000000,8.800000
152,304.000000,8.800000
153,280.000000,8.800000
154,296.000000,8.800000
155,304.000000,8.000000
156,320.000000,0.000000
157,304.000000,8.000000
158,288.000000,7.200000
159,304.000000,4.000000
160,328.000000,7.200000
161,320.000000,6.400000
162,304.000000,5.600000
163,288.000000,5.600000
164,296.000000,6.400000
165,304.000000,6.400000
166,304.000000,0.000000
167,304.000000,4.800000
168,288.000000,5.600000
169,304.000000,6.400000
170,296.000000,4.800000
171,304.000000,4.000000
172,296.000000,4.800000
173,296.000000,1.600000
174,296.000000,4.000000
175,296.000000,4.800000
176,304.000000,4.000000
177,312.000000,4.000000
178,296.000000,4.000000
179,312.000000,3.200000
180,312.000000,6.400000
181,312.000000,4.000000
182,296.000000,3.200000
183,288.000000,4.000000
184,296.000000,1.600000
185,304.000000,3.200000
186,296.000000,2.400000
187,296.000000,5.600000
188,296.000000,2.400000
189,296.000000,2.400000
190,312.000000,5.600000
191,296.000000,0.800000
192,280.000000,0.800000
193,280.000000,0.800000
194,280.000000,2.400000
195,296.000000,-0.800000
196,296.000000,0.000000
197,288.000000,-4.000000
198,288.000000,0.000000
199,280.000000,-0.800000
200,296.000000,-0.800000
201,312.000000,-0.800000
202,272.000000,-0.800000
203,272.000000,-0.800000
204,272.000000,4.000000
205,272.000000,-1.600000
206,272.000000,-0.800000
207,280.000000,-2.400000
208,264.000000,-1.600000
209,272.000000,-2.400000
210,280.000000,-4.000000
211,288.000000,-5.600000
212,272.000000,-3.200000
213,264.000000,-2.400000
214,264.000000,-3.200000
215,272.000000,-3.200000
216,272.000000,-4.000000
217,272.000000,-3.200000
218,256.000000,-7.200000
219,256.000000,-3.200000
220,272.000000,-4.800000
221,264.000000,-4.000000
222,240.000000,-4.800000
223,248.000000,-4.000000
224,240.000000,-4.800000
225,240.000000,-3.200000
226,248.000000,-4.800000
227,240.000000,-4.800000
228,224.000000,-5.600000
229,224.000000,-7.200000
230,248.000000,-5.600000
231,248.000000,-5.600000
232,232.000000,-13.600000
233,216.000000,-7.200000
234,216.000000,-7.200000
235,232.000000,-7.200000
236,232.000000,-8.000000
237,224.000000,-8.000000
238,208.000000,-7.200000
239,216.000000,-12.000000
240,224.000000,-8.000000
241,208.000000,-8.000000
242,216.000000,-18.400000
243,192.000000,-8.000000
244,192.000000,-9.600000
245,208.000000,-8.000000
246,200.000000,-8.800000
247,200.000000,-11.200000
248,200.000000,-9.600000
249,192.000000,-28.799999
250,200.000000,-10.400000
251,192.000000,-9.600000
252,184.000000,-10.400000
253,184.000000,-8.800000
254,168.000000,-12.000000
255,184.000000,-11.200000
256,168.000000,-16.799999
257,184.000000,-12.000000
258,168.000000,-10.400000
259,160.000000,-12.000000
260,176.000000,-12.000000
261,168.000000,-12.000000
262,160.000000,-12.000000
263,144.000000,-15.200000
264,152.000000,-12.000000
265,160.000000,-12.800000
266,144.000000,-12.000000
267,160.000000,-12.000000
268,136.000000,-14.400000
269,144.000000,-14.400000
270,152.000000,-16.000000
271,152.000000,-13.600000
272,128.000000,-14.400000
273,128.000000,-14.400000
274,120.000000,-13.600000
275,112.000000,-15.200000
276,136.000000,-14.400000
277,128.000000,-9.600000
278,104.000000,-14.400000
279,104.000000,-14.400000
280,112.000000,-15.200000
281,120.000000,-14.400000
282,88.000000,-16.000000
283,80.000000,-15.200000
284,80.000000,-14.400000
285,88.000000,-14.400000
286,104.000000,-15.200000
287,96.000000,-16.000000
288,80.000000,-16.000000
289,96.000000,-16.799999
290,80.000000,-16.000000
291,88.000000,-16.799999
292,56.000000,-15.200000
293,48.000000,-16.799999
294,48.000000,-18.400000
295,64.000000,-17.600000
296,64.000000,-17.600000
297,48.000000,-17.600000
298,40.000000,-14.400000
299,32.000000,-17.600000
300,48.000000,-18.400000
301,24.000000,-17.600000
302,32.000000,-17.600000
303,16.000000,-18.400000
304,16.000000,-17.600000
305,16.000000,-18.400000
306,24.000000,-17.600000
307,8.000000,-18.400000
308,0.000000,-18.400000
309,8.000000,-17.600000
310,8.000000,-19.200001
311,8.000000,-19.200001
312,-16.000000,-19.200001
313,-16.000000,-17.600000
314,-16.000000,-18.400000
315,-16.000000,-18.400000
316,-16.000000,-20.000000
317,-24.000000,-18.400000
318,-40.000000,-20.000000
319,-32.000000,-20.799999
320,-24.000000,-20.799999
321,-24.000000,-20.000000
322,-40.000000,-20.000000
323,-56.000000,-19.200001
324,-48.000000,-20.000000
325,-56.000000,-20.799999
326,-48.000000,-18.400000
327,-56.000000,-20.799999
328,-72.000000,-20.799999
329,-64.000000,-20.799999
330,-56.000000,-20.000000
331,-72.000000,-20.000000
332,-64.000000,-20.799999
333,-80.000000,-20.000000
334,-88.000000,-21.600000
335,-80.000000,-20.799999
336,-80.000000,-20.799999
337,-80.000000,-20.000000
338,-96.000000,-20.000000
339,-104.000000,-21.600000
340,-88.000000,-20.000000
341,-88.000000,-21.600000
342,-104.000000,-21.600000
343,-112.000000,-21.600000
344,-128.000000,-20.000000
345,-112.000000,-21.600000
346,-120.000000,-21.600000
347,-120.000000,-26.400000
348,-144.000000,-20.000000
349,-120.000000,-21.600000
350,-136.000000,-21.600000
351,-136.000000,-20.799999
352,-144.000000,-22.400000
353,-152.000000,-21.600000
354,-152.000000,-22.400000
355,-136.000000,-21.600000
356,-152.000000,-21.600000
357,-168.000000,-20.799999
358,-160.000000,-22.400000
