Channel              :,CH1,CH2
Frequency            :,14.99Hz,15.01Hz
Period               :,66.73ms,66.64ms
PK-PK                :,1.600V,304.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.250000mV
Time interval        :,100.00000uS,100.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-400.000000,-20.000000
2,-400.000000,-20.000000
3,-400.000000,-16.000000
4,-400.000000,-16.000000
5,-380.000000,-16.000000
6,-360.000000,-20.000000
7,-380.000000,-16.000000
8,-340.000000,-16.000000
9,-360.000000,-12.000000
10,-340.000000,-8.000000
11,-360.000000,-12.000000
12,-320.000000,-8.000000
13,-340.000000,-8.000000
14,-340.000000,-8.000000
15,-320.000000,-4.000000
16,-320.000000,-4.000000
17,-300.000000,0.000000
18,-300.000000,0.000000
19,-300.000000,4.000000
20,-280.000000,0.000000
21,-300.000000,4.000000
22,-280.000000,4.000000
23,-280.000000,8.000000
24,-280.000000,8.000000
25,-280.000000,8.000000
26,-260.000000,8.000000
27,-260.000000,8.000000
28,-260.000000,12.000000
29,-240.000000,12.000000
30,-260.000000,12.000000
31,-220.000000,12.000000
32,-220.000000,16.000000
33,-200.000000,16.000000
34,-200.000000,20.000000
35,-220.000000,20.000000
36,-180.000000,20.000000
37,-200.000000,24.000000
38,-180.000000,24.000000
39,-180.000000,24.000000
40,-140.000000,28.000000
41,-160.000000,28.000000
42,-120.000000,28.000000
43,-140.000000,28.000000
44,-120.000000,28.000000
45,-120.000000,32.000000
46,-100.000000,28.000000
47,-100.000000,32.000000
48,-80.000000,20.000000
49,-100.000000,36.000000
50,-60.000000,36.000000
51,-60.000000,36.000000
52,-60.000000,40.000000
53,-20.000000,36.000000
54,-40.000000,40.000000
55,0.000000,40.000000
56,0.000000,40.000000
57,20.000000,44.000000
58,0.000000,44.000000
59,40.000000,48.000000
60,40.000000,44.000000
61,60.000000,48.000000
62,60.000000,48.000000
63,60.000000,52.000000
64,80.000000,52.000000
65,80.000000,52.000000
66,100.000000,52.000000
67,100.000000,52.000000
68,140.000000,56.000000
69,140.000000,56.000000
70,160.000000,56.000000
71,140.000000,60.000000
72,140.000000,60.000000
73,180.000000,60.000000
74,200.000000,60.000000
75,160.000000,68.000000
76,160.000000,64.000000
77,200.000000,64.000000
78,220.000000,64.000000
79,220.000000,64.000000
80,220.000000,64.000000
81,220.000000,68.000000
82,200.000000,68.000000
83,240.000000,68.000000
84,220.000000,72.000000
85,240.000000,72.000000
86,260.000000,76.000000
87,260.000000,76.000000
