Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,824.0mV,108.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,0.050000mV
Time interval        :,2000.00000uS,2000.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,312.000000,16.799999
2,312.000000,16.799999
3,328.000000,16.799999
4,312.000000,16.000000
5,304.000000,16.799999
6,336.000000,18.400000
7,328.000000,14.400000
8,320.000000,15.200000
9,312.000000,16.000000
10,328.000000,13.600000
11,352.000000,13.600000
12,336.000000,14.400000
13,320.000000,14.400000
14,320.000000,13.600000
15,328.000000,12.800000
16,328.000000,13.600000
17,328.000000,8.800000
18,328.000000,12.800000
19,328.000000,13.600000
20,336.000000,12.800000
21,352.000000,14.400000
22,352.000000,12.000000
23,344.000000,12.800000
24,336.000000,12.000000
25,328.000000,11.200000
26,344.000000,12.000000
27,344.000000,10.400000
28,336.000000,11.200000
29,328.000000,11.200000
30,344.000000,10.400000
31,352.000000,10.400000
32,352.000000,9.600000
33,328.000000,9.600000
34,320.000000,8.800000
35,336.000000,-4.800000
36,336.000000,8.000000
37,344.000000,8.800000
38,336.000000,8.000000
39,328.000000,8.800000
40,336.000000,7.200000
41,336.000000,7.200000
42,336.000000,8.000000
43,344.000000,8.800000
44,328.000000,5.600000
45,328.000000,5.600000
46,336.000000,6.400000
47,344.000000,5.600000
48,344.000000,4.800000
49,320.000000,4.800000
50,344.000000,4.000000
51,352.000000,6.400000
52,328.000000,4.800000
53,328.000000,4.800000
54,312.000000,4.000000
55,328.000000,3.200000
56,320.000000,2.400000
57,344.000000,0.000000
58,320.000000,0.800000
59,328.000000,3.200000
60,320.000000,1.600000
61,320.000000,6.400000
62,320.000000,3.200000
63,320.000000,1.600000
64,312.000000,1.600000
65,312.000000,0.800000
66,320.000000,1.600000
67,320.000000,1.600000
68,304.000000,4.000000
69,304.000000,-0.800000
70,312.000000,0.000000
71,312.000000,0.800000
72,296.000000,-1.600000
73,296.000000,-1.600000
74,296.000000,0.000000
75,296.000000,-0.800000
76,304.000000,0.000000
77,312.000000,-2.400000
78,304.000000,-2.400000
79,288.000000,-1.600000
80,296.000000,-3.200000
81,288.000000,-4.000000
82,296.000000,-3.200000
83,280.000000,-5.600000
84,272.000000,-3.200000
85,280.000000,-2.400000
86,280.000000,-4.000000
87,280.000000,-4.800000
88,288.000000,-4.000000
89,264.000000,-5.600000
90,280.000000,-4.000000
91,272.000000,-5.600000
92,264.000000,-5.600000
93,248.000000,-5.600000
94,256.000000,-8.000000
95,256.000000,-8.000000
96,256.000000,-7.200000
97,248.000000,-7.200000
98,240.000000,-7.200000
99,232.000000,-7.200000
100,248.000000,-8.000000
101,256.000000,-8.000000
102,248.000000,-8.800000
103,232.000000,-8.800000
104,224.000000,-8.800000
105,216.000000,-9.600000
106,232.000000,-10.400000
107,216.000000,-9.600000
108,224.000000,-10.400000
109,200.000000,-9.600000
110,216.000000,-9.600000
111,216.000000,-10.400000
112,208.000000,-11.200000
113,200.000000,-11.200000
114,192.000000,-11.200000
115,192.000000,-12.000000
116,208.000000,-11.200000
117,184.000000,-13.600000
118,192.000000,-12.000000
119,168.000000,-12.000000
120,176.000000,-12.800000
121,184.000000,-13.600000
122,176.000000,-13.600000
123,168.000000,-14.400000
124,152.000000,-13.600000
125,152.000000,-13.600000
126,168.000000,-14.400000
127,152.000000,-17.600000
128,144.000000,-14.400000
129,144.000000,-13.600000
130,136.000000,-16.000000
131,152.000000,-14.400000
132,144.000000,-15.200000
133,128.000000,-16.000000
134,128.000000,-14.400000
135,128.000000,-17.600000
136,112.000000,-16.799999
137,112.000000,-16.799999
138,120.000000,-16.799999
139,112.000000,-16.799999
140,112.000000,-17.600000
141,120.000000,-17.600000
142,96.000000,-16.000000
143,96.000000,-17.600000
144,80.000000,-17.600000
145,80.000000,-18.400000
146,88.000000,-19.200001
147,96.000000,-19.200001
148,72.000000,-20.000000
149,72.000000,-17.600000
150,64.000000,-19.200001
151,64.000000,-19.200001
152,56.000000,-20.000000
153,40.000000,-20.000000
154,48.000000,-20.799999
155,32.000000,-20.000000
156,40.000000,-24.799999
157,32.000000,-20.799999
158,24.000000,-20.799999
159,0.000000,-20.000000
160,8.000000,-28.799999
161,24.000000,-21.600000
162,16.000000,-21.600000
163,8.000000,-21.600000
164,-16.000000,-21.600000
165,0.000000,-23.200001
166,0.000000,-22.400000
167,0.000000,-20.000000
168,-8.000000,-23.200001
169,-32.000000,-22.400000
170,-16.000000,-23.200001
171,-24.000000,-20.799999
172,-40.000000,-22.400000
173,-48.000000,-23.200001
174,-48.000000,-21.600000
175,-48.000000,-22.400000
176,-56.000000,-25.600000
177,-64.000000,-23.200001
178,-64.000000,-28.799999
179,-64.000000,-24.799999
180,-64.000000,-24.000000
181,-72.000000,-24.000000
182,-64.000000,-26.400000
183,-80.000000,-24.000000
184,-88.000000,-24.799999
185,-104.000000,-24.000000
186,-88.000000,-23.200001
187,-88.000000,-25.600000
188,-104.000000,-24.000000
189,-128.000000,-9.600000
190,-112.000000,-24.799999
191,-112.000000,-25.600000
192,-128.000000,-24.799999
193,-128.000000,-23.200001
194,-144.000000,-25.600000
195,-144.000000,-24.799999
196,-136.000000,-26.400000
197,-120.000000,-24.799999
198,-152.000000,-24.799999
199,-176.000000,-26.400000
200,-160.000000,3.200000
201,-144.000000,-26.400000
202,-160.000000,-24.000000
203,-168.000000,-24.000000
204,-192.000000,-25.600000
205,-176.000000,-24.799999
206,-184.000000,-26.400000
207,-184.000000,-25.600000
208,-208.000000,-25.600000
209,-208.000000,-27.200001
210,-200.000000,-26.400000
211,-192.000000,-28.799999
212,-216.000000,-26.400000
213,-216.000000,-24.799999
214,-224.000000,-26.400000
215,-224.000000,-28.000000
216,-224.000000,-24.799999
217,-224.000000,-27.200001
218,-232.000000,-26.400000
219,-232.000000,-27.200001
220,-232.000000,-26.400000
221,-224.000000,-24.799999
222,-248.000000,-24.799999
223,-256.000000,-26.400000
224,-264.000000,-24.799999
225,-256.000000,-25.600000
226,-264.000000,-30.400000
227,-272.000000,-26.400000
228,-272.000000,-26.400000
229,-288.000000,-25.600000
230,-280.000000,-26.400000
231,-280.000000,-25.600000
232,-288.000000,-25.600000
233,-288.000000,-25.600000
234,-304.000000,-25.600000
235,-320.000000,-24.799999
236,-296.000000,-25.600000
237,-304.000000,-12.800000
238,-312.000000,-24.799999
239,-312.000000,-24.799999
240,-312.000000,-26.400000
241,-312.000000,-24.799999
242,-320.000000,-24.799999
243,-328.000000,-24.799999
244,-344.000000,-24.000000
245,-336.000000,-24.799999
246,-344.000000,-24.000000
247,-336.000000,-24.000000
248,-336.000000,-31.200001
249,-352.000000,-24.799999
250,-336.000000,-25.600000
251,-320.000000,-24.000000
252,-352.000000,-20.799999
253,-368.000000,-24.000000
254,-376.000000,-23.200001
255,-360.000000,-23.200001
256,-376.000000,-23.200001
257,-360.000000,-23.200001
258,-376.000000,-24.000000
259,-392.000000,-26.400000
260,-368.000000,-24.000000
261,-360.000000,-23.200001
262,-376.000000,-21.600000
263,-384.000000,-22.400000
264,-392.000000,-23.200001
265,-384.000000,-21.600000
266,-376.000000,-22.400000
267,-384.000000,-22.400000
268,-400.000000,-21.600000
269,-408.000000,-21.600000
270,-400.000000,-19.200001
271,-400.000000,-20.799999
272,-416.000000,-20.799999
273,-408.000000,-21.600000
274,-408.000000,-22.400000
275,-424.000000,-20.000000
276,-400.000000,-19.200001
277,-416.000000,-20.000000
278,-416.000000,-19.200001
279,-416.000000,-19.200001
280,-408.000000,-20.000000
281,-408.000000,-16.799999
282,-424.000000,-20.000000
283,-424.000000,-18.400000
284,-432.000000,-18.400000
285,-424.000000,-20.000000
286,-424.000000,-17.600000
287,-424.000000,-18.400000
288,-432.000000,-16.799999
289,-432.000000,-16.000000
290,-432.000000,-16.799999
291,-424.000000,-17.600000
292,-440.000000,-15.200000
293,-432.000000,-15.200000
294,-432.000000,-17.600000
295,-448.000000,-16.000000
296,-448.000000,-16.000000
297,-424.000000,-16.000000
298,-448.000000,-14.400000
299,-448.000000,-15.200000
300,-440.000000,-14.400000
301,-432.000000,-14.400000
302,-440.000000,-14.400000
303,-456.000000,-12.800000
304,-448.000000,-13.600000
305,-448.000000,-12.800000
306,-448.000000,-12.800000
307,-432.000000,-12.000000
308,-448.000000,-12.800000
309,-448.000000,-12.000000
310,-448.000000,-11.200000
311,-432.000000,-12.000000
312,-448.000000,-9.600000
313,-448.000000,-11.200000
314,-448.000000,-16.000000
315,-456.000000,-8.800000
316,-440.000000,-9.600000
317,-432.000000,-8.800000
318,-432.000000,-9.600000
319,-448.000000,-8.000000
320,-448.000000,-9.600000
321,-432.000000,-7.200000
322,-440.000000,-8.000000
323,-440.000000,-6.400000
324,-448.000000,-6.400000
325,-440.000000,-8.000000
326,-440.000000,-6.400000
327,-432.000000,-6.400000
328,-440.000000,-5.600000
329,-448.000000,-6.400000
330,-432.000000,-6.400000
331,-416.000000,-4.000000
332,-440.000000,-4.000000
333,-432.000000,-4.800000
334,-432.000000,-3.200000
335,-424.000000,-3.200000
336,-416.000000,-6.400000
337,-424.000000,-4.800000
338,-416.000000,-3.200000
339,-424.000000,-0.800000
340,-424.000000,-1.600000
