Channel              :,CH1,CH2
Frequency            :,98.87Hz,  ?
Period               :,10.11ms,  ?
PK-PK                :,136.0mV,56.00mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.250000mV,0.125000mV
Time interval        :,20.00000uS,20.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-164.000000,0.000000
2,-164.000000,0.000000
3,-152.000000,-2.000000
4,-160.000000,0.000000
5,-156.000000,0.000000
6,-156.000000,16.000000
7,-164.000000,2.000000
8,-160.000000,0.000000
9,-168.000000,2.000000
10,-164.000000,2.000000
11,-156.000000,0.000000
12,-160.000000,-2.000000
13,-164.000000,2.000000
14,-164.000000,2.000000
15,-156.000000,0.000000
16,-168.000000,0.000000
17,-156.000000,0.000000
18,-152.000000,2.000000
19,-160.000000,0.000000
20,-156.000000,2.000000
21,-160.000000,0.000000
22,-160.000000,0.000000
23,-164.000000,0.000000
24,-160.000000,2.000000
25,-152.000000,0.000000
26,-164.000000,6.000000
27,-164.000000,0.000000
28,-160.000000,0.000000
29,-160.000000,0.000000
30,-172.000000,0.000000
31,-152.000000,0.000000
32,-168.000000,-2.000000
33,-168.000000,22.000000
34,-156.000000,2.000000
35,-168.000000,0.000000
36,-168.000000,2.000000
37,-152.000000,0.000000
38,-164.000000,-2.000000
39,-160.000000,-2.000000
40,-156.000000,2.000000
41,-168.000000,0.000000
42,-168.000000,0.000000
43,-152.000000,0.000000
44,-160.000000,0.000000
45,-172.000000,0.000000
46,-144.000000,-2.000000
47,-156.000000,0.000000
48,-176.000000,0.000000
49,-148.000000,0.000000
50,-144.000000,0.000000
51,-164.000000,2.000000
52,-140.000000,0.000000
53,-144.000000,4.000000
54,-168.000000,0.000000
55,-156.000000,2.000000
56,-152.000000,0.000000
57,-168.000000,0.000000
58,-164.000000,0.000000
59,-148.000000,2.000000
60,-156.000000,0.000000
61,-156.000000,0.000000
62,-144.000000,2.000000
63,-168.000000,2.000000
64,-168.000000,2.000000
65,-148.000000,2.000000
66,-152.000000,2.000000
67,-156.000000,0.000000
68,-160.000000,0.000000
69,-140.000000,0.000000
70,-144.000000,2.000000
71,-156.000000,0.000000
72,-152.000000,0.000000
73,-140.000000,2.000000
74,-164.000000,2.000000
75,-156.000000,0.000000
76,-148.000000,0.000000
77,-160.000000,0.000000
78,-172.000000,2.000000
79,-136.000000,2.000000
80,-140.000000,-24.000000
81,-140.000000,0.000000
82,-136.000000,0.000000
83,-140.000000,0.000000
84,-140.000000,2.000000
85,-148.000000,0.000000
86,-140.000000,-2.000000
87,-144.000000,0.000000
88,-160.000000,0.000000
89,-156.000000,0.000000
90,-156.000000,0.000000
91,-156.000000,0.000000
92,-156.000000,2.000000
93,-148.000000,6.000000
94,-144.000000,0.000000
95,-144.000000,2.000000
96,-144.000000,0.000000
97,-152.000000,2.000000
98,-164.000000,0.000000
99,-152.000000,2.000000
100,-152.000000,-6.000000
101,-160.000000,0.000000
102,-164.000000,2.000000
103,-148.000000,0.000000
104,-152.000000,0.000000
105,-148.000000,0.000000
106,-140.000000,0.000000
107,-132.000000,-6.000000
108,-144.000000,0.000000
109,-136.000000,2.000000
110,-144.000000,0.000000
111,-124.000000,-2.000000
112,-140.000000,0.000000
113,-144.000000,2.000000
114,-132.000000,0.000000
115,-144.000000,0.000000
116,-148.000000,0.000000
117,-124.000000,0.000000
118,-132.000000,0.000000
119,-144.000000,2.000000
120,-116.000000,0.000000
121,-132.000000,0.000000
122,-140.000000,0.000000
123,-128.000000,0.000000
124,-136.000000,0.000000
125,-136.000000,0.000000
126,-136.000000,0.000000
127,-136.000000,-6.000000
128,-136.000000,0.000000
129,-152.000000,0.000000
130,-136.000000,2.000000
131,-136.000000,-2.000000
132,-140.000000,-2.000000
133,-128.000000,6.000000
134,-144.000000,0.000000
135,-140.000000,2.000000
136,-140.000000,0.000000
137,-156.000000,0.000000
138,-140.000000,2.000000
139,-116.000000,2.000000
140,-144.000000,-2.000000
141,-124.000000,2.000000
142,-128.000000,0.000000
143,-132.000000,0.000000
144,-124.000000,2.000000
145,-120.000000,2.000000
146,-120.000000,0.000000
147,-120.000000,2.000000
148,-120.000000,-2.000000
149,-132.000000,-2.000000
150,-124.000000,0.000000
151,-140.000000,0.000000
