Channel              :,CH1,CH2
Frequency            :,234.7Hz,230.4Hz
Period               :,4.260ms,4.340ms
PK-PK                :,130.0mV,296.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.125000mV,0.250000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-24.000000,-20.000000
2,-24.000000,-20.000000
3,-24.000000,-24.000000
4,-12.000000,-24.000000
5,-10.000000,-24.000000
6,-10.000000,-24.000000
7,-20.000000,-24.000000
8,-18.000000,-24.000000
9,-14.000000,-28.000000
10,-26.000000,-28.000000
11,-24.000000,-28.000000
12,-20.000000,-28.000000
13,-26.000000,-20.000000
14,-26.000000,-28.000000
15,-18.000000,-28.000000
16,-14.000000,-32.000000
17,-22.000000,-32.000000
18,-22.000000,-32.000000
19,-8.000000,-32.000000
20,-16.000000,-32.000000
21,-26.000000,-36.000000
22,-28.000000,-36.000000
23,-32.000000,-36.000000
24,-28.000000,-36.000000
25,-26.000000,-44.000000
26,-22.000000,-40.000000
27,-20.000000,-40.000000
28,-22.000000,-40.000000
29,-24.000000,-40.000000
30,-18.000000,-44.000000
31,-24.000000,-44.000000
32,-26.000000,-44.000000
33,-26.000000,-40.000000
34,-14.000000,-44.000000
35,-16.000000,-44.000000
36,-24.000000,-48.000000
37,-24.000000,-44.000000
38,-28.000000,-48.000000
39,-28.000000,-48.000000
40,-32.000000,-48.000000
41,-30.000000,-48.000000
42,-30.000000,-48.000000
43,-34.000000,-52.000000
44,-26.000000,-52.000000
45,-26.000000,-52.000000
46,-28.000000,-52.000000
47,-28.000000,-52.000000
48,-18.000000,-52.000000
49,-18.000000,-52.000000
50,-18.000000,-56.000000
51,-24.000000,-56.000000
52,-38.000000,-56.000000
53,-32.000000,-56.000000
54,-28.000000,-80.000000
55,-32.000000,-56.000000
56,-28.000000,-60.000000
57,-32.000000,-60.000000
58,-34.000000,-60.000000
59,-26.000000,-60.000000
60,-24.000000,-64.000000
61,-24.000000,-60.000000
62,-32.000000,-60.000000
63,-26.000000,-64.000000
64,-18.000000,-64.000000
65,-26.000000,-64.000000
66,-30.000000,-68.000000
67,-28.000000,-64.000000
68,-28.000000,-68.000000
69,-26.000000,-64.000000
70,-24.000000,-68.000000
71,-30.000000,-68.000000
72,-38.000000,-72.000000
73,-38.000000,-72.000000
74,-36.000000,-72.000000
75,-30.000000,-72.000000
76,-30.000000,-72.000000
77,-32.000000,-72.000000
78,-26.000000,-76.000000
79,-18.000000,-72.000000
80,-26.000000,-76.000000
81,-34.000000,-72.000000
82,-32.000000,-72.000000
83,-34.000000,-76.000000
84,-36.000000,-72.000000
85,-30.000000,-80.000000
86,-32.000000,-80.000000
87,-40.000000,-76.000000
88,-36.000000,-76.000000
89,-28.000000,-80.000000
90,-26.000000,-80.000000
91,-34.000000,-80.000000
92,-38.000000,-80.000000
93,-30.000000,-80.000000
94,-30.000000,-80.000000
95,-34.000000,-96.000000
96,-36.000000,-80.000000
97,-32.000000,-80.000000
98,-26.000000,-80.000000
99,-30.000000,-84.000000
100,-32.000000,-84.000000
101,-28.000000,-80.000000
102,-36.000000,-84.000000
103,-46.000000,-84.000000
104,-32.000000,-88.000000
105,-26.000000,-84.000000
106,-40.000000,-88.000000
107,-38.000000,-88.000000
108,-30.000000,-88.000000
109,-30.000000,-88.000000
110,-40.000000,-88.000000
111,-44.000000,-88.000000
112,-34.000000,-92.000000
113,-26.000000,-88.000000
114,-34.000000,-92.000000
115,-36.000000,-92.000000
116,-34.000000,-92.000000
117,-38.000000,-92.000000
118,-44.000000,-92.000000
119,-36.000000,-88.000000
120,-32.000000,-92.000000
121,-40.000000,-96.000000
122,-42.000000,-92.000000
123,-28.000000,-92.000000
124,-28.000000,-96.000000
125,-42.000000,-96.000000
126,-40.000000,-96.000000
127,-36.000000,-96.000000
128,-30.000000,-96.000000
129,-34.000000,-96.000000
130,-40.000000,-100.000000
131,-36.000000,-100.000000
132,-38.000000,-100.000000
133,-46.000000,-100.000000
134,-40.000000,-96.000000
135,-38.000000,-100.000000
136,-46.000000,-68.000000
137,-52.000000,-104.000000
138,-42.000000,-100.000000
139,-34.000000,-104.000000
140,-44.000000,-100.000000
141,-46.000000,-100.000000
142,-32.000000,-108.000000
143,-26.000000,-104.000000
144,-40.000000,-100.000000
145,-52.000000,-104.000000
146,-42.000000,-100.000000
147,-44.000000,-108.000000
148,-52.000000,-104.000000
149,-48.000000,-104.000000
150,-44.000000,-104.000000
151,-48.000000,-104.000000
152,-52.000000,-104.000000
153,-42.000000,-108.000000
154,-42.000000,-112.000000
155,-46.000000,-108.000000
156,-46.000000,-108.000000
157,-38.000000,-108.000000
158,-28.000000,-108.000000
159,-42.000000,-112.000000
160,-58.000000,-108.000000
161,-48.000000,-112.000000
162,-44.000000,-112.000000
163,-48.000000,-112.000000
164,-44.000000,-112.000000
165,-40.000000,-112.000000
166,-42.000000,-112.000000
167,-44.000000,-112.000000
168,-46.000000,-108.000000
169,-40.000000,-112.000000
170,-44.000000,-112.000000
171,-52.000000,-112.000000
172,-42.000000,-116.000000
173,-38.000000,-112.000000
174,-42.000000,-112.000000
175,-44.000000,-112.000000
176,-46.000000,-112.000000
177,-38.000000,-112.000000
178,-38.000000,-116.000000
179,-56.000000,-116.000000
180,-52.000000,-116.000000
181,-46.000000,-116.000000
182,-52.000000,-116.000000
183,-52.000000,-108.000000
184,-50.000000,-116.000000
185,-46.000000,-116.000000
186,-40.000000,-116.000000
187,-42.000000,-116.000000
188,-44.000000,-116.000000
189,-50.000000,-116.000000
190,-54.000000,-116.000000
191,-50.000000,-116.000000
192,-38.000000,-120.000000
193,-44.000000,-120.000000
194,-48.000000,-120.000000
195,-56.000000,-120.000000
196,-52.000000,-120.000000
197,-44.000000,-116.000000
198,-52.000000,-120.000000
199,-60.000000,-116.000000
200,-52.000000,-120.000000
201,-52.000000,-124.000000
202,-56.000000,-120.000000
203,-52.000000,-120.000000
204,-52.000000,-120.000000
205,-48.000000,-120.000000
206,-48.000000,-120.000000
207,-46.000000,-120.000000
208,-44.000000,-120.000000
209,-54.000000,-120.000000
210,-64.000000,-124.000000
211,-54.000000,-120.000000
212,-50.000000,-120.000000
213,-52.000000,-120.000000
214,-58.000000,-120.000000
215,-54.000000,-120.000000
216,-50.000000,-124.000000
217,-54.000000,-124.000000
218,-56.000000,-120.000000
219,-56.000000,-120.000000
220,-56.000000,-120.000000
221,-58.000000,-124.000000
222,-62.000000,-124.000000
223,-58.000000,-120.000000
224,-64.000000,-144.000000
225,-70.000000,-120.000000
226,-60.000000,-124.000000
227,-50.000000,-120.000000
228,-58.000000,-124.000000
229,-64.000000,-124.000000
230,-62.000000,-128.000000
231,-56.000000,-124.000000
232,-62.000000,-120.000000
233,-66.000000,-124.000000
234,-60.000000,-124.000000
235,-58.000000,-120.000000
236,-50.000000,-124.000000
237,-56.000000,-120.000000
238,-54.000000,-120.000000
239,-58.000000,-120.000000
240,-70.000000,-124.000000
241,-60.000000,-124.000000
242,-54.000000,-124.000000
243,-56.000000,-124.000000
244,-60.000000,-124.000000
245,-60.000000,-124.000000
246,-56.000000,-120.000000
247,-66.000000,-120.000000
248,-68.000000,-120.000000
249,-68.000000,-120.000000
250,-58.000000,-124.000000
251,-58.000000,-124.000000
252,-64.000000,-124.000000
253,-62.000000,-124.000000
254,-58.000000,-116.000000
255,-66.000000,-124.000000
256,-60.000000,-120.000000
257,-58.000000,-120.000000
258,-58.000000,-120.000000
259,-64.000000,-120.000000
260,-72.000000,-124.000000
261,-72.000000,-124.000000
262,-72.000000,-120.000000
263,-76.000000,-120.000000
264,-66.000000,-124.000000
265,-60.000000,-124.000000
266,-62.000000,-120.000000
267,-68.000000,-124.000000
268,-70.000000,-120.000000
269,-54.000000,-124.000000
270,-54.000000,-120.000000
271,-60.000000,-120.000000
272,-68.000000,-120.000000
273,-64.000000,-120.000000
274,-72.000000,-120.000000
275,-78.000000,-120.000000
276,-64.000000,-120.000000
277,-58.000000,-120.000000
278,-62.000000,-120.000000
279,-66.000000,-120.000000
280,-54.000000,-120.000000
281,-56.000000,-116.000000
282,-70.000000,-120.000000
283,-70.000000,-108.000000
284,-62.000000,-120.000000
285,-62.000000,-120.000000
286,-68.000000,-116.000000
287,-66.000000,-116.000000
288,-62.000000,-120.000000
289,-64.000000,-116.000000
290,-68.000000,-120.000000
291,-70.000000,-116.000000
292,-62.000000,-116.000000
293,-66.000000,-116.000000
294,-70.000000,-116.000000
295,-70.000000,-124.000000
296,-66.000000,-116.000000
297,-72.000000,-116.000000
298,-70.000000,-116.000000
299,-68.000000,-116.000000
300,-60.000000,-116.000000
301,-62.000000,-116.000000
302,-70.000000,-112.000000
303,-66.000000,-116.000000
304,-64.000000,-112.000000
305,-68.000000,-116.000000
306,-78.000000,-108.000000
307,-64.000000,-116.000000
308,-64.000000,-116.000000
309,-72.000000,-112.000000
310,-78.000000,-112.000000
311,-70.000000,-112.000000
312,-72.000000,-116.000000
313,-68.000000,-112.000000
314,-66.000000,-112.000000
315,-62.000000,-112.000000
316,-70.000000,-112.000000
317,-72.000000,-112.000000
318,-62.000000,-108.000000
319,-58.000000,-108.000000
320,-70.000000,-108.000000
321,-82.000000,-108.000000
322,-76.000000,-108.000000
323,-74.000000,-108.000000
324,-70.000000,-116.000000
325,-72.000000,-108.000000
326,-74.000000,-108.000000
327,-74.000000,-108.000000
328,-70.000000,-108.000000
329,-66.000000,-104.000000
330,-68.000000,-104.000000
331,-78.000000,-108.000000
332,-76.000000,-104.000000
333,-70.000000,-108.000000
334,-70.000000,-104.000000
335,-66.000000,-104.000000
336,-72.000000,-100.000000
337,-76.000000,-104.000000
338,-74.000000,-104.000000
339,-66.000000,-104.000000
340,-72.000000,-104.000000
341,-70.000000,-104.000000
342,-74.000000,-104.000000
343,-72.000000,-104.000000
344,-70.000000,-100.000000
345,-68.000000,-100.000000
346,-70.000000,-100.000000
347,-74.000000,-96.000000
348,-70.000000,-100.000000
349,-68.000000,-104.000000
350,-70.000000,-100.000000
351,-80.000000,-100.000000
352,-76.000000,-96.000000
353,-70.000000,-84.000000
354,-68.000000,-96.000000
355,-72.000000,-96.000000
356,-76.000000,-96.000000
357,-76.000000,-96.000000
358,-78.000000,-92.000000
359,-78.000000,-96.000000
360,-88.000000,-92.000000
361,-90.000000,-92.000000
362,-78.000000,-92.000000
363,-70.000000,-96.000000
364,-76.000000,-92.000000
365,-76.000000,-96.000000
366,-80.000000,-92.000000
367,-74.000000,-92.000000
368,-80.000000,-88.000000
369,-74.000000,-92.000000
370,-72.000000,-88.000000
371,-80.000000,-92.000000
372,-82.000000,-88.000000
373,-76.000000,-88.000000
374,-76.000000,-88.000000
375,-86.000000,-88.000000
376,-78.000000,-88.000000
377,-74.000000,-92.000000
378,-70.000000,-88.000000
379,-78.000000,-84.000000
380,-80.000000,-88.000000
381,-76.000000,-84.000000
382,-72.000000,-84.000000
383,-80.000000,-84.000000
384,-78.000000,-84.000000
385,-80.000000,-84.000000
386,-78.000000,-84.000000
387,-84.000000,-80.000000
388,-78.000000,-80.000000
389,-84.000000,-80.000000
390,-84.000000,-80.000000
391,-86.000000,-80.000000
392,-76.000000,-80.000000
393,-66.000000,-76.000000
394,-78.000000,-100.000000
395,-82.000000,-76.000000
396,-68.000000,-76.000000
397,-62.000000,-76.000000
398,-66.000000,-72.000000
399,-76.000000,-76.000000
400,-68.000000,-76.000000
401,-78.000000,-76.000000
402,-80.000000,-72.000000
403,-82.000000,-72.000000
404,-74.000000,-72.000000
405,-82.000000,-72.000000
406,-80.000000,-68.000000
407,-70.000000,-72.000000
408,-64.000000,-72.000000
409,-82.000000,-72.000000
410,-86.000000,-72.000000
411,-70.000000,-72.000000
412,-70.000000,-72.000000
413,-82.000000,-68.000000
414,-86.000000,-68.000000
415,-78.000000,-68.000000
416,-70.000000,-68.000000
417,-78.000000,-64.000000
418,-82.000000,-64.000000
419,-82.000000,-64.000000
420,-82.000000,-64.000000
421,-82.000000,-64.000000
422,-74.000000,-64.000000
423,-72.000000,-60.000000
424,-86.000000,-56.000000
425,-86.000000,-60.000000
426,-76.000000,-60.000000
427,-62.000000,-60.000000
428,-76.000000,-60.000000
429,-86.000000,-56.000000
430,-74.000000,-60.000000
431,-62.000000,-56.000000
432,-78.000000,-52.000000
433,-80.000000,-56.000000
434,-72.000000,-56.000000
435,-68.000000,-48.000000
436,-82.000000,-52.000000
437,-82.000000,-52.000000
438,-72.000000,-52.000000
439,-78.000000,-52.000000
440,-84.000000,-52.000000
441,-68.000000,-52.000000
442,-70.000000,-48.000000
443,-82.000000,-48.000000
444,-82.000000,-48.000000
445,-66.000000,-48.000000
446,-70.000000,-48.000000
447,-74.000000,-48.000000
448,-80.000000,-44.000000
449,-72.000000,-44.000000
450,-72.000000,-44.000000
451,-78.000000,-44.000000
452,-84.000000,-44.000000
453,-76.000000,-32.000000
454,-80.000000,-40.000000
455,-80.000000,-40.000000
456,-68.000000,-40.000000
457,-66.000000,-40.000000
458,-72.000000,-40.000000
459,-72.000000,-36.000000
460,-70.000000,-36.000000
461,-60.000000,-36.000000
462,-68.000000,-36.000000
463,-78.000000,-36.000000
464,-66.000000,-36.000000
465,-68.000000,-40.000000
466,-78.000000,-32.000000
467,-80.000000,-32.000000
468,-70.000000,-32.000000
469,-74.000000,-32.000000
470,-74.000000,-32.000000
471,-72.000000,-32.000000
472,-72.000000,-28.000000
473,-74.000000,-28.000000
474,-80.000000,-28.000000
475,-64.000000,-28.000000
476,-66.000000,-36.000000
477,-68.000000,-24.000000
478,-74.000000,-24.000000
479,-66.000000,-24.000000
480,-68.000000,-24.000000
481,-72.000000,-20.000000
482,-78.000000,-24.000000
483,-76.000000,-20.000000
484,-70.000000,-20.000000
485,-72.000000,-20.000000
486,-74.000000,-16.000000
487,-74.000000,-16.000000
488,-74.000000,-12.000000
489,-72.000000,-16.000000
490,-66.000000,-16.000000
491,-64.000000,-16.000000
492,-70.000000,-16.000000
493,-76.000000,-12.000000
494,-70.000000,-8.000000
495,-68.000000,-16.000000
496,-74.000000,-12.000000
497,-80.000000,-12.000000
498,-72.000000,-12.000000
499,-74.000000,-12.000000
500,-80.000000,-12.000000
501,-82.000000,-8.000000
502,-80.000000,-8.000000
503,-80.000000,-8.000000
504,-68.000000,-8.000000
505,-70.000000,-4.000000
506,-70.000000,-8.000000
507,-82.000000,-4.000000
508,-80.000000,-4.000000
509,-74.000000,-4.000000
510,-66.000000,-4.000000
511,-70.000000,0.000000
512,-74.000000,0.000000
513,-74.000000,0.000000
514,-70.000000,0.000000
515,-68.000000,0.000000
516,-76.000000,4.000000
517,-78.000000,8.000000
518,-68.000000,4.000000
519,-66.000000,4.000000
520,-72.000000,4.000000
521,-68.000000,4.000000
522,-70.000000,4.000000
523,-66.000000,16.000000
524,-64.000000,8.000000
525,-64.000000,8.000000
526,-62.000000,8.000000
527,-68.000000,8.000000
528,-66.000000,12.000000
529,-66.000000,8.000000
530,-72.000000,12.000000
531,-78.000000,12.000000
532,-72.000000,12.000000
533,-74.000000,16.000000
534,-68.000000,12.000000
535,-72.000000,12.000000
536,-74.000000,16.000000
537,-68.000000,16.000000
538,-62.000000,16.000000
539,-64.000000,16.000000
540,-58.000000,16.000000
541,-62.000000,16.000000
542,-74.000000,20.000000
543,-72.000000,20.000000
544,-72.000000,20.000000
545,-70.000000,20.000000
546,-76.000000,24.000000
547,-66.000000,24.000000
548,-60.000000,24.000000
549,-62.000000,24.000000
550,-74.000000,24.000000
551,-66.000000,24.000000
552,-68.000000,24.000000
553,-66.000000,24.000000
554,-62.000000,28.000000
555,-68.000000,28.000000
556,-68.000000,32.000000
557,-72.000000,32.000000
558,-62.000000,32.000000
559,-58.000000,32.000000
560,-60.000000,32.000000
561,-76.000000,32.000000
562,-68.000000,32.000000
563,-64.000000,32.000000
564,-66.000000,12.000000
565,-72.000000,36.000000
566,-68.000000,36.000000
567,-68.000000,36.000000
568,-62.000000,36.000000
569,-64.000000,36.000000
570,-66.000000,36.000000
571,-68.000000,40.000000
572,-70.000000,40.000000
573,-64.000000,44.000000
574,-62.000000,44.000000
575,-72.000000,44.000000
576,-84.000000,44.000000
577,-70.000000,44.000000
578,-72.000000,44.000000
579,-80.000000,44.000000
580,-70.000000,44.000000
581,-68.000000,44.000000
582,-62.000000,44.000000
583,-64.000000,48.000000
584,-50.000000,48.000000
585,-54.000000,48.000000
586,-54.000000,48.000000
587,-58.000000,48.000000
588,-56.000000,56.000000
589,-64.000000,48.000000
590,-54.000000,52.000000
591,-52.000000,52.000000
592,-54.000000,52.000000
593,-54.000000,52.000000
594,-56.000000,60.000000
595,-56.000000,56.000000
596,-56.000000,56.000000
597,-60.000000,56.000000
598,-60.000000,56.000000
599,-54.000000,56.000000
600,-56.000000,56.000000
601,-58.000000,60.000000
602,-64.000000,60.000000
603,-48.000000,60.000000
604,-48.000000,60.000000
605,-58.000000,60.000000
606,-50.000000,60.000000
607,-46.000000,60.000000
608,-62.000000,64.000000
609,-64.000000,64.000000
610,-62.000000,64.000000
611,-64.000000,68.000000
612,-68.000000,68.000000
613,-70.000000,64.000000
614,-62.000000,68.000000
615,-52.000000,68.000000
616,-48.000000,68.000000
617,-48.000000,68.000000
618,-56.000000,68.000000
619,-62.000000,68.000000
620,-60.000000,68.000000
621,-60.000000,72.000000
622,-52.000000,72.000000
623,-54.000000,84.000000
624,-58.000000,72.000000
625,-52.000000,72.000000
626,-46.000000,76.000000
627,-52.000000,76.000000
628,-68.000000,76.000000
629,-54.000000,72.000000
630,-50.000000,76.000000
631,-52.000000,80.000000
632,-54.000000,80.000000
633,-48.000000,80.000000
634,-50.000000,76.000000
635,-36.000000,72.000000
636,-38.000000,80.000000
637,-36.000000,80.000000
638,-44.000000,80.000000
639,-44.000000,80.000000
640,-44.000000,80.000000
641,-50.000000,84.000000
642,-46.000000,80.000000
643,-44.000000,80.000000
644,-56.000000,84.000000
645,-48.000000,84.000000
646,-50.000000,72.000000
647,-52.000000,84.000000
648,-44.000000,84.000000
649,-52.000000,88.000000
650,-46.000000,88.000000
651,-42.000000,88.000000
652,-42.000000,84.000000
653,-54.000000,88.000000
654,-54.000000,88.000000
655,-46.000000,92.000000
656,-48.000000,92.000000
657,-68.000000,88.000000
658,-66.000000,96.000000
659,-54.000000,92.000000
660,-48.000000,92.000000
661,-44.000000,92.000000
662,-32.000000,92.000000
663,-38.000000,92.000000
664,-50.000000,88.000000
665,-38.000000,96.000000
666,-28.000000,96.000000
667,-34.000000,96.000000
668,-46.000000,96.000000
669,-40.000000,96.000000
670,-36.000000,96.000000
671,-38.000000,96.000000
672,-50.000000,96.000000
673,-32.000000,96.000000
674,-28.000000,96.000000
675,-40.000000,100.000000
676,-42.000000,100.000000
677,-46.000000,96.000000
678,-40.000000,96.000000
679,-46.000000,100.000000
680,-36.000000,100.000000
681,-26.000000,100.000000
682,-34.000000,96.000000
683,-42.000000,100.000000
684,-36.000000,104.000000
685,-44.000000,104.000000
686,-52.000000,104.000000
687,-46.000000,104.000000
688,-42.000000,104.000000
689,-38.000000,104.000000
690,-46.000000,104.000000
691,-30.000000,104.000000
692,-28.000000,104.000000
693,-44.000000,120.000000
694,-36.000000,104.000000
695,-26.000000,104.000000
696,-32.000000,104.000000
697,-44.000000,104.000000
698,-38.000000,108.000000
699,-32.000000,104.000000
700,-46.000000,104.000000
701,-40.000000,108.000000
702,-32.000000,108.000000
703,-36.000000,108.000000
704,-44.000000,108.000000
705,-40.000000,108.000000
706,-30.000000,108.000000
707,-36.000000,108.000000
708,-36.000000,112.000000
709,-24.000000,108.000000
710,-28.000000,108.000000
711,-32.000000,108.000000
712,-28.000000,112.000000
713,-38.000000,112.000000
714,-42.000000,112.000000
715,-38.000000,112.000000
716,-32.000000,112.000000
717,-26.000000,108.000000
718,-24.000000,112.000000
719,-24.000000,112.000000
720,-28.000000,112.000000
721,-34.000000,112.000000
722,-36.000000,112.000000
723,-28.000000,116.000000
724,-26.000000,112.000000
725,-34.000000,116.000000
726,-22.000000,116.000000
