Channel              :,CH1,CH2
Frequency            :,140.1Hz,139.9Hz
Period               :,7.140ms,7.150ms
PK-PK                :,320.0mV,392.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.500000mV,0.500000mV
Time interval        :,10.00000uS,10.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-8.000000,8.000000
2,-8.000000,8.000000
3,0.000000,8.000000
4,0.000000,0.000000
5,8.000000,8.000000
6,0.000000,8.000000
7,-8.000000,0.000000
8,-8.000000,0.000000
9,0.000000,0.000000
10,0.000000,0.000000
11,0.000000,-8.000000
12,-8.000000,-8.000000
13,-8.000000,-8.000000
14,-8.000000,-8.000000
15,-16.000000,-16.000000
16,-16.000000,-8.000000
17,0.000000,-16.000000
18,-8.000000,-16.000000
19,-32.000000,0.000000
20,-16.000000,-16.000000
21,-16.000000,-24.000000
22,-16.000000,-24.000000
23,-16.000000,-24.000000
24,-24.000000,-24.000000
25,-24.000000,-24.000000
26,-16.000000,0.000000
27,-24.000000,-32.000000
28,-32.000000,-32.000000
29,-16.000000,-32.000000
30,-24.000000,-32.000000
31,-24.000000,-32.000000
32,-16.000000,-40.000000
33,-32.000000,-40.000000
34,-32.000000,-40.000000
35,-32.000000,-40.000000
36,-24.000000,-40.000000
37,-24.000000,-40.000000
38,-32.000000,-40.000000
39,-32.000000,-48.000000
40,-32.000000,-48.000000
41,-24.000000,-56.000000
42,-40.000000,-48.000000
43,-32.000000,-56.000000
44,-40.000000,-56.000000
45,-40.000000,-48.000000
46,-32.000000,-56.000000
47,-40.000000,-64.000000
48,-40.000000,-56.000000
49,-32.000000,-64.000000
50,-48.000000,-64.000000
51,-48.000000,-64.000000
52,-40.000000,-64.000000
53,-48.000000,-72.000000
54,-48.000000,-72.000000
55,-48.000000,-64.000000
56,-56.000000,-72.000000
57,-48.000000,-80.000000
58,-48.000000,-72.000000
59,-48.000000,-72.000000
60,-56.000000,-72.000000
61,-56.000000,-80.000000
62,-56.000000,-80.000000
63,-56.000000,-80.000000
64,-56.000000,-80.000000
65,-64.000000,-80.000000
66,-56.000000,-80.000000
67,-56.000000,-88.000000
68,-56.000000,-88.000000
69,-72.000000,-88.000000
70,-72.000000,-88.000000
71,-64.000000,-88.000000
72,-72.000000,-96.000000
73,-80.000000,-88.000000
74,-72.000000,-96.000000
75,-72.000000,-96.000000
76,-80.000000,-96.000000
77,-80.000000,-104.000000
78,-80.000000,-104.000000
79,-88.000000,-104.000000
80,-80.000000,-104.000000
81,-80.000000,-104.000000
82,-80.000000,-112.000000
83,-80.000000,-104.000000
84,-88.000000,-112.000000
85,-80.000000,-120.000000
86,-88.000000,-112.000000
87,-80.000000,-136.000000
88,-96.000000,-120.000000
89,-96.000000,-120.000000
90,-88.000000,-120.000000
91,-88.000000,-120.000000
92,-88.000000,-120.000000
93,-96.000000,-120.000000
94,-104.000000,-128.000000
95,-104.000000,-128.000000
96,-88.000000,-128.000000
97,-88.000000,-136.000000
98,-96.000000,-128.000000
99,-96.000000,-120.000000
100,-104.000000,-128.000000
101,-96.000000,-128.000000
102,-104.000000,-136.000000
103,-104.000000,-136.000000
104,-120.000000,-136.000000
105,-104.000000,-136.000000
106,-96.000000,-128.000000
107,-112.000000,-144.000000
108,-112.000000,-144.000000
109,-104.000000,-136.000000
110,-112.000000,-144.000000
111,-104.000000,-144.000000
112,-104.000000,-144.000000
113,-112.000000,-144.000000
114,-112.000000,-144.000000
115,-112.000000,-144.000000
116,-112.000000,-144.000000
117,-112.000000,-144.000000
118,-112.000000,-152.000000
119,-120.000000,-152.000000
