Channel              :,CH1,CH2
Frequency            :,59.97Hz,59.97Hz
Period               :,16.67ms,16.67ms
PK-PK                :,2.380V,816.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.500000mV
Time interval        :,20.00000uS,20.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-1340.000000,-344.000000
2,-1340.000000,-344.000000
3,-1340.000000,-344.000000
4,-1360.000000,-336.000000
5,-1340.000000,-336.000000
6,-1340.000000,-336.000000
7,-1340.000000,-336.000000
8,-1360.000000,-328.000000
9,-1340.000000,-352.000000
10,-1340.000000,-336.000000
11,-1340.000000,-328.000000
12,-1340.000000,-320.000000
13,-1340.000000,-320.000000
14,-1340.000000,-320.000000
15,-1320.000000,-328.000000
16,-1340.000000,-312.000000
17,-1340.000000,-320.000000
18,-1320.000000,-320.000000
19,-1300.000000,-320.000000
20,-1320.000000,-312.000000
21,-1320.000000,-312.000000
22,-1320.000000,-312.000000
23,-1320.000000,-312.000000
24,-1320.000000,-304.000000
25,-1320.000000,-304.000000
26,-1300.000000,-296.000000
27,-1300.000000,-304.000000
28,-1300.000000,-304.000000
29,-1300.000000,-304.000000
30,-1300.000000,-296.000000
31,-1300.000000,-296.000000
32,-1300.000000,-288.000000
33,-1300.000000,-296.000000
34,-1280.000000,-288.000000
35,-1300.000000,-288.000000
36,-1300.000000,-288.000000
37,-1280.000000,-280.000000
38,-1280.000000,-280.000000
39,-1280.000000,-272.000000
40,-1280.000000,-280.000000
41,-1280.000000,-272.000000
42,-1260.000000,-272.000000
43,-1260.000000,-264.000000
44,-1280.000000,-264.000000
45,-1260.000000,-264.000000
46,-1260.000000,-264.000000
47,-1260.000000,-256.000000
48,-1240.000000,-256.000000
49,-1260.000000,-256.000000
50,-1260.000000,-248.000000
51,-1240.000000,-248.000000
52,-1240.000000,-248.000000
53,-1240.000000,-248.000000
54,-1240.000000,-240.000000
55,-1200.000000,-240.000000
56,-1220.000000,-240.000000
57,-1220.000000,-232.000000
58,-1220.000000,-232.000000
59,-1220.000000,-232.000000
60,-1220.000000,-232.000000
61,-1200.000000,-232.000000
62,-1220.000000,-224.000000
63,-1180.000000,-216.000000
64,-1200.000000,-224.000000
65,-1180.000000,-216.000000
66,-1180.000000,-216.000000
67,-1180.000000,-216.000000
68,-1160.000000,-208.000000
69,-1160.000000,-200.000000
70,-1160.000000,-192.000000
71,-1160.000000,-200.000000
72,-1160.000000,-192.000000
73,-1140.000000,-200.000000
74,-1140.000000,-192.000000
75,-1120.000000,-192.000000
76,-1120.000000,-184.000000
77,-1120.000000,-184.000000
78,-1100.000000,-184.000000
79,-1100.000000,-176.000000
80,-1120.000000,-176.000000
81,-1100.000000,-176.000000
82,-1100.000000,-176.000000
83,-1060.000000,-168.000000
84,-1080.000000,-168.000000
85,-1060.000000,-168.000000
86,-1080.000000,-160.000000
87,-1080.000000,-160.000000
88,-1060.000000,-152.000000
89,-1040.000000,-152.000000
90,-1060.000000,-152.000000
91,-1020.000000,-144.000000
92,-1020.000000,-144.000000
93,-1020.000000,-144.000000
94,-1020.000000,-136.000000
95,-1020.000000,-136.000000
96,-1000.000000,-136.000000
97,-1000.000000,-136.000000
98,-1000.000000,-128.000000
99,-1000.000000,-120.000000
100,-980.000000,-128.000000
101,-980.000000,-120.000000
102,-980.000000,-120.000000
103,-960.000000,-120.000000
104,-960.000000,-112.000000
105,-960.000000,-112.000000
