Channel              :,CH1,CH2
Frequency            :,246.5Hz,250.0Hz
Period               :,4.057ms,4.000ms
PK-PK                :,100.0mV,300.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,0.125000mV,0.250000mV
Time interval        :,4.00000uS,4.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,-44.000000,-72.000000
2,-44.000000,-72.000000
3,-30.000000,-68.000000
4,-28.000000,-68.000000
5,-36.000000,-68.000000
6,-28.000000,-68.000000
7,-22.000000,-68.000000
8,-24.000000,-68.000000
9,-28.000000,-68.000000
10,-32.000000,-64.000000
11,-32.000000,-64.000000
12,-28.000000,-64.000000
13,-26.000000,-32.000000
14,-28.000000,-64.000000
15,-40.000000,-60.000000
16,-40.000000,-60.000000
17,-36.000000,-56.000000
18,-32.000000,-60.000000
19,-34.000000,-64.000000
20,-22.000000,-56.000000
21,-24.000000,-56.000000
22,-32.000000,-52.000000
23,-24.000000,-52.000000
24,-22.000000,-52.000000
25,-28.000000,-52.000000
26,-36.000000,-52.000000
27,-36.000000,-52.000000
28,-32.000000,-52.000000
29,-32.000000,-48.000000
30,-44.000000,-52.000000
31,-40.000000,-56.000000
32,-38.000000,-44.000000
33,-30.000000,-48.000000
34,-22.000000,-48.000000
35,-32.000000,-44.000000
36,-30.000000,-48.000000
37,-34.000000,-44.000000
38,-32.000000,-44.000000
39,-38.000000,-44.000000
40,-34.000000,-40.000000
41,-32.000000,-40.000000
42,-32.000000,-40.000000
43,-30.000000,-40.000000
44,-30.000000,-40.000000
45,-32.000000,-40.000000
46,-36.000000,-40.000000
47,-36.000000,-36.000000
48,-36.000000,-36.000000
49,-32.000000,-40.000000
50,-30.000000,-36.000000
51,-30.000000,-32.000000
52,-38.000000,-36.000000
53,-28.000000,-32.000000
54,-34.000000,-28.000000
55,-36.000000,-32.000000
56,-40.000000,-32.000000
57,-36.000000,-28.000000
58,-22.000000,-28.000000
59,-28.000000,-28.000000
60,-24.000000,-12.000000
61,-30.000000,-24.000000
62,-36.000000,-24.000000
63,-26.000000,-24.000000
64,-30.000000,-24.000000
65,-36.000000,-24.000000
66,-38.000000,-24.000000
67,-32.000000,-20.000000
68,-32.000000,-20.000000
69,-38.000000,-20.000000
70,-36.000000,-20.000000
71,-32.000000,-20.000000
72,-30.000000,-12.000000
73,-32.000000,-16.000000
74,-30.000000,-16.000000
75,-22.000000,-12.000000
76,-36.000000,-16.000000
77,-38.000000,-16.000000
78,-32.000000,-20.000000
79,-34.000000,-12.000000
80,-32.000000,-12.000000
81,-32.000000,-12.000000
82,-36.000000,-8.000000
83,-36.000000,-8.000000
84,-34.000000,-12.000000
85,-30.000000,-8.000000
86,-36.000000,-4.000000
87,-42.000000,-4.000000
88,-36.000000,-4.000000
89,-28.000000,-8.000000
90,-34.000000,4.000000
91,-40.000000,-4.000000
92,-30.000000,-4.000000
93,-30.000000,0.000000
94,-30.000000,0.000000
95,-30.000000,0.000000
96,-30.000000,0.000000
97,-32.000000,0.000000
98,-34.000000,0.000000
99,-28.000000,4.000000
100,-34.000000,4.000000
101,-38.000000,-4.000000
102,-36.000000,8.000000
103,-26.000000,8.000000
104,-38.000000,8.000000
105,-36.000000,8.000000
106,-26.000000,8.000000
107,-30.000000,12.000000
108,-34.000000,12.000000
109,-26.000000,12.000000
110,-14.000000,12.000000
111,-28.000000,12.000000
112,-38.000000,12.000000
113,-34.000000,12.000000
114,-30.000000,16.000000
115,-36.000000,16.000000
116,-38.000000,16.000000
117,-30.000000,16.000000
118,-26.000000,16.000000
119,-34.000000,32.000000
120,-32.000000,20.000000
121,-32.000000,20.000000
122,-42.000000,20.000000
123,-32.000000,20.000000
124,-26.000000,24.000000
125,-36.000000,24.000000
126,-42.000000,24.000000
127,-34.000000,24.000000
128,-28.000000,24.000000
129,-42.000000,24.000000
130,-36.000000,28.000000
