Channel              :,CH1,CH2
Frequency            :,  ?,  ?
Period               :,  ?,  ?
PK-PK                :,1.580V,262.0mV
Probe attenuation    :,1X,1X
Voltage per ADC value:,1.250000mV,0.125000mV
Time interval        :,200.00000uS,200.00000uS

index,CH1_Voltage(mV),CH2_Voltage(mV)
1,320.000000,32.000000
2,320.000000,32.000000
3,320.000000,24.000000
4,340.000000,20.000000
5,300.000000,20.000000
6,320.000000,24.000000
7,280.000000,22.000000
8,300.000000,20.000000
9,260.000000,20.000000
10,280.000000,20.000000
11,240.000000,16.000000
12,240.000000,16.000000
13,240.000000,16.000000
14,260.000000,16.000000
15,220.000000,16.000000
16,240.000000,16.000000
17,220.000000,14.000000
18,200.000000,14.000000
19,180.000000,12.000000
20,180.000000,12.000000
21,180.000000,12.000000
22,160.000000,12.000000
23,180.000000,4.000000
24,160.000000,10.000000
25,160.000000,6.000000
26,160.000000,8.000000
27,160.000000,4.000000
28,160.000000,6.000000
29,140.000000,6.000000
30,140.000000,4.000000
31,140.000000,6.000000
32,140.000000,4.000000
33,140.000000,4.000000
34,120.000000,0.000000
35,120.000000,2.000000
36,120.000000,2.000000
37,80.000000,2.000000
38,100.000000,0.000000
39,120.000000,-2.000000
40,100.000000,-2.000000
41,120.000000,-4.000000
42,100.000000,2.000000
43,100.000000,-4.000000
44,120.000000,-6.000000
45,100.000000,-6.000000
46,120.000000,-4.000000
47,100.000000,-8.000000
48,100.000000,-10.000000
49,100.000000,-6.000000
50,80.000000,-10.000000
51,80.000000,-10.000000
52,60.000000,-12.000000
53,80.000000,-12.000000
54,60.000000,-14.000000
55,60.000000,-14.000000
56,40.000000,-14.000000
57,20.000000,-14.000000
58,20.000000,-14.000000
59,20.000000,-16.000000
60,0.000000,-18.000000
61,20.000000,-18.000000
62,0.000000,-18.000000
63,20.000000,-26.000000
64,20.000000,-20.000000
65,0.000000,-28.000000
66,-20.000000,-22.000000
67,-40.000000,-26.000000
68,-20.000000,-26.000000
69,-40.000000,-26.000000
70,-60.000000,-24.000000
71,-60.000000,-26.000000
72,-60.000000,-26.000000
73,-80.000000,-28.000000
74,-80.000000,-28.000000
75,-100.000000,-30.000000
76,-80.000000,-28.000000
77,-100.000000,-30.000000
78,-100.000000,-30.000000
79,-120.000000,-32.000000
80,-120.000000,-32.000000
81,-120.000000,-32.000000
82,-140.000000,-34.000000
83,-80.000000,-36.000000
84,-120.000000,-36.000000
85,-120.000000,-36.000000
86,-120.000000,-38.000000
87,-140.000000,-36.000000
88,-120.000000,-38.000000
89,-120.000000,-38.000000
90,-160.000000,-40.000000
91,-140.000000,-38.000000
92,-140.000000,-40.000000
93,-140.000000,-42.000000
94,-140.000000,-44.000000
95,-160.000000,-42.000000
96,-140.000000,-44.000000
97,-140.000000,-44.000000
98,-140.000000,-44.000000
99,-140.000000,-46.000000
100,-140.000000,-48.000000
101,-180.000000,-46.000000
102,-180.000000,-48.000000
103,-200.000000,-70.000000
104,-220.000000,-48.000000
105,-220.000000,-48.000000
106,-240.000000,-50.000000
107,-240.000000,-54.000000
108,-240.000000,-52.000000
109,-240.000000,-52.000000
110,-280.000000,-54.000000
111,-280.000000,-54.000000
112,-280.000000,-54.000000
113,-260.000000,-56.000000
114,-280.000000,-56.000000
115,-300.000000,-58.000000
116,-320.000000,-58.000000
117,-320.000000,-58.000000
118,-320.000000,-60.000000
119,-320.000000,-60.000000
120,-340.000000,-60.000000
121,-360.000000,-62.000000
122,-360.000000,-60.000000
123,-380.000000,-62.000000
124,-400.000000,-62.000000
125,-380.000000,-62.000000
126,-340.000000,-54.000000
127,-380.000000,-66.000000
128,-380.000000,-64.000000
129,-360.000000,-66.000000
130,-400.000000,-68.000000
131,-380.000000,-68.000000
132,-400.000000,-68.000000
133,-420.000000,-70.000000
134,-400.000000,-70.000000
135,-400.000000,-70.000000
136,-420.000000,-70.000000
137,-420.000000,-70.000000
138,-420.000000,-68.000000
139,-420.000000,-72.000000
140,-420.000000,-74.000000
141,-400.000000,-72.000000
142,-440.000000,-76.000000
143,-420.000000,-88.000000
144,-420.000000,-76.000000
145,-440.000000,-72.000000
146,-440.000000,-76.000000
147,-460.000000,-78.000000
148,-440.000000,-78.000000
149,-460.000000,-80.000000
150,-460.000000,-80.000000
151,-460.000000,-80.000000
152,-460.000000,-80.000000
153,-460.000000,-80.000000
154,-460.000000,-82.000000
155,-480.000000,-84.000000
156,-480.000000,-84.000000
157,-480.000000,-82.000000
158,-480.000000,-86.000000
159,-480.000000,-86.000000
160,-520.000000,-84.000000
161,-520.000000,-88.000000
162,-520.000000,-88.000000
163,-540.000000,-88.000000
164,-520.000000,-82.000000
165,-540.000000,-90.000000
166,-580.000000,-94.000000
167,-560.000000,-90.000000
168,-580.000000,-86.000000
169,-540.000000,-92.000000
170,-560.000000,-90.000000
171,-580.000000,-92.000000
172,-600.000000,-92.000000
173,-600.000000,-94.000000
174,-620.000000,-94.000000
175,-620.000000,-96.000000
176,-620.000000,-96.000000
177,-640.000000,-96.000000
178,-640.000000,-96.000000
179,-640.000000,-96.000000
180,-640.000000,-98.000000
181,-660.000000,-98.000000
182,-640.000000,-100.000000
183,-640.000000,-98.000000
184,-660.000000,-100.000000
185,-640.000000,-102.000000
186,-660.000000,-100.000000
187,-680.000000,-102.000000
188,-640.000000,-100.000000
189,-660.000000,-98.000000
190,-640.000000,-102.000000
191,-660.000000,-102.000000
192,-680.000000,-102.000000
193,-680.000000,-102.000000
194,-660.000000,-104.000000
195,-660.000000,-104.000000
196,-660.000000,-104.000000
197,-640.000000,-104.000000
198,-660.000000,-104.000000
199,-660.000000,-104.000000
200,-660.000000,-106.000000
201,-680.000000,-106.000000
202,-700.000000,-106.000000
203,-680.000000,-106.000000
204,-700.000000,-114.000000
205,-700.000000,-108.000000
206,-700.000000,-106.000000
207,-720.000000,-108.000000
208,-720.000000,-104.000000
209,-740.000000,-110.000000
210,-740.000000,-112.000000
211,-740.000000,-110.000000
212,-760.000000,-110.000000
213,-740.000000,-110.000000
214,-760.000000,-110.000000
215,-760.000000,-112.000000
216,-760.000000,-112.000000
217,-760.000000,-110.000000
218,-780.000000,-112.000000
219,-780.000000,-112.000000
220,-780.000000,-110.000000
221,-800.000000,-112.000000
222,-800.000000,-114.000000
223,-800.000000,-112.000000
224,-820.000000,-114.000000
225,-800.000000,-118.000000
226,-800.000000,-114.000000
227,-820.000000,-112.000000
228,-840.000000,-114.000000
229,-840.000000,-118.000000
230,-820.000000,-114.000000
231,-840.000000,-114.000000
232,-840.000000,-114.000000
233,-840.000000,-114.000000
234,-840.000000,-114.000000
235,-840.000000,-114.000000
236,-860.000000,-116.000000
237,-840.000000,-116.000000
238,-840.000000,-114.000000
239,-840.000000,-116.000000
240,-840.000000,-116.000000
241,-840.000000,-116.000000
242,-860.000000,-116.000000
243,-840.000000,-118.000000
244,-800.000000,-114.000000
245,-820.000000,-116.000000
246,-800.000000,-122.000000
247,-800.000000,-116.000000
248,-800.000000,-118.000000
249,-820.000000,-116.000000
250,-840.000000,-118.000000
251,-840.000000,-114.000000
252,-800.000000,-114.000000
253,-840.000000,-116.000000
254,-840.000000,-114.000000
255,-820.000000,-116.000000
256,-820.000000,-114.000000
257,-820.000000,-116.000000
258,-840.000000,-116.000000
259,-840.000000,-114.000000
260,-840.000000,-114.000000
261,-800.000000,-114.000000
262,-840.000000,-116.000000
263,-860.000000,-114.000000
264,-840.000000,-114.000000
265,-820.000000,-120.000000
266,-820.000000,-114.000000
267,-860.000000,-114.000000
268,-860.000000,-114.000000
269,-840.000000,-110.000000
270,-860.000000,-114.000000
271,-880.000000,-114.000000
272,-880.000000,-114.000000
273,-880.000000,-112.000000
274,-860.000000,-112.000000
275,-880.000000,-114.000000
276,-900.000000,-112.000000
277,-900.000000,-112.000000
278,-880.000000,-110.000000
279,-880.000000,-112.000000
280,-880.000000,-110.000000
281,-900.000000,-110.000000
282,-880.000000,-112.000000
283,-880.000000,-110.000000
284,-880.000000,-110.000000
285,-860.000000,-110.000000
286,-860.000000,-110.000000
287,-880.000000,-108.000000
288,-860.000000,-98.000000
289,-880.000000,-110.000000
290,-880.000000,-110.000000
291,-840.000000,-106.000000
292,-840.000000,-106.000000
293,-860.000000,-106.000000
294,-840.000000,-106.000000
295,-860.000000,-106.000000
296,-840.000000,-106.000000
297,-840.000000,-106.000000
298,-820.000000,-106.000000
299,-840.000000,-106.000000
300,-820.000000,-104.000000
301,-840.000000,-104.000000
302,-840.000000,-102.000000
303,-840.000000,-102.000000
304,-840.000000,-104.000000
305,-840.000000,-116.000000
306,-840.000000,-100.000000
307,-840.000000,-100.000000
308,-840.000000,-100.000000
309,-840.000000,-100.000000
310,-860.000000,-100.000000
311,-840.000000,-100.000000
312,-860.000000,-98.000000
313,-860.000000,-96.000000
314,-840.000000,-98.000000
315,-840.000000,-96.000000
316,-860.000000,-96.000000
317,-880.000000,-96.000000
318,-860.000000,-94.000000
319,-860.000000,-96.000000
320,-840.000000,-94.000000
321,-880.000000,-92.000000
322,-860.000000,-94.000000
323,-860.000000,-94.000000
324,-840.000000,-92.000000
325,-860.000000,-92.000000
326,-860.000000,-72.000000
327,-860.000000,-90.000000
328,-860.000000,-92.000000
329,-860.000000,-88.000000
330,-860.000000,-86.000000
331,-840.000000,-88.000000
